동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
6,285,자녀,아들_딸,자연경관,올레길_섬_바다,추자도
5,116,기타가족,오빠_조카,미식,식당_된장찌개_김치찌개,추자도
3,25,부모님,할머니_아버지,레포츠/운동,낚시_트레킹_등산,추자도
3,15,친구,지인_친구,역사유적,묘_정자_다리,추자도
2,5,회사동료,차장_동료,문화예술,갤러리_서점,추자도
1,1,배우자,남편,휴식/힐링,힐링,추자도
