연령대,남성방문 비율,여성방문 비율
70세 이상,3.4,2.7
60~69세,8.6,8.2
50~59세,9.9,10.3
40~49세,9.2,7.2
30~39세,10.4,9.9
20~29세,8.1,8.1
10~19세,1.7,1.6
