연령대,남성방문 비율,여성방문 비율
70세 이상,5.0,3.6
60~69세,13.4,10.8
50~59세,13.6,12.4
40~49세,9.2,6.2
30~39세,7.5,5.8
20~29세,5.2,4.3
10~19세,1.5,1.0
