연령대,남성방문 비율,여성방문 비율
70세 이상,2.3,1.7
60~69세,8.1,5.2
50~59세,12.1,9.8
40~49세,11.1,7.8
30~39세,8.7,6.3
20~29세,11.7,8.1
10~19세,3.4,2.6
