연령대,남성방문 비율,여성방문 비율
70세 이상,1.6,1.2
60~69세,8.1,6.6
50~59세,15.6,14.9
40~49세,11.9,9.3
30~39세,7.4,6.8
20~29세,5.5,7.8
10~19세,1.3,1.4
