순위,관광지명,주소,분류,
1,이마트/진주점,경남 진주시 진양호로 477-0,쇼핑,경상남도 진주시
2,롯데몰/진주점,경남 진주시 동진로 440-0,쇼핑,경상남도 진주시
3,탑마트/서진주점,경남 진주시 새평거로 136-0,쇼핑,경상남도 진주시
4,갤러리아백화점/진주점,경남 진주시 진주대로 1095-0,쇼핑,경상남도 진주시
5,진주중앙시장,경남 진주시 중앙시장길 21-0,쇼핑,경상남도 진주시
6,홈플러스/진주점,경남 진주시 대신로 304-0,쇼핑,경상남도 진주시
7,롯데마트/진주점,경남 진주시 동진로 440-0,쇼핑,경상남도 진주시
8,탑마트/진주점,경남 진주시 도동로 251-0,쇼핑,경상남도 진주시
9,탑마트/진주주약점,경남 진주시 진주대로 784-0,쇼핑,경상남도 진주시
10,진주성,경남 진주시 남강로 626-0,역사관광지,경상남도 진주시
11,모다아울렛/진주점본관,경남 진주시 삼일로95번길 46-0,쇼핑,경상남도 진주시
12,탑마트/충무공점,경남 진주시 에나로128번길 28-0,쇼핑,경상남도 진주시
13,탑마트/진주호탄점,경남 진주시 동부로 73-0,쇼핑,경상남도 진주시
14,진양호동물원,경남 진주시 남강로1번길 130-0,휴양관광지,경상남도 진주시
15,다이소/진주혁신도시점,경남 진주시 에나로 69-0,쇼핑,경상남도 진주시
16,진양호,경남 진주시,자연관광지,경상남도 진주시
17,촉석루,경남 진주시 남강로 626-0,역사관광지,경상남도 진주시
18,경상남도수목원,경남 진주시 수목원로 386-0,자연관광지,경상남도 진주시
19,진주농산물도매시장,경남 진주시 남강로 1689-0,쇼핑,경상남도 진주시
20,강주연못,경남 진주시,자연관광지,경상남도 진주시
21,CGV/진주혁신,경남 진주시 에나로127번길 30-0,공연/행사,경상남도 진주시
22,노브랜드/진주충무공점,경남 진주시 범골로60번길 10-0,쇼핑,경상남도 진주시
23,호반전망대,경남 진주시 남강로1번길 146-0,기타관광지,경상남도 진주시
24,탑마트/진주금산점,경남 진주시 금산순환로 36-0,쇼핑,경상남도 진주시
25,삼성전자서비스/진주센터,경남 진주시 동부로 79-0,쇼핑,경상남도 진주시
26,다이소/진주교대점,경남 진주시 진양호로 353-0,쇼핑,경상남도 진주시
27,물초울공원,경남 진주시 동진로 487-0,자연관광지,경상남도 진주시
28,롯데시네마/프리미엄진주,경남 진주시 진양호로 521-0,공연/행사,경상남도 진주시
29,경남문화예술회관,경남 진주시 강남로 215-0,공연/행사,경상남도 진주시
30,진주종합경기장,경남 진주시 동진로 415-0,기타관광지,경상남도 진주시
31,진주시립이성자미술관,경남 진주시 에나로128번길 14-0,문화시설,경상남도 진주시
32,다이소/진주평거점,경남 진주시 남강로309번길 42-26,쇼핑,경상남도 진주시
33,아슬란스포츠몰,경남 진주시 충의로 119-0,레포츠(육상/해상/항공),경상남도 진주시
34,자유시장,경남 진주시 도동천로 99-8,쇼핑,경상남도 진주시
35,금호지,경남 진주시,자연관광지,경상남도 진주시
36,진주시립연암도서관,경남 진주시 모덕로47번길 13-17,문화시설,경상남도 진주시
37,남강댐물문화관,경남 진주시 삼계로 455-46,문화시설,경상남도 진주시
38,롯데시네마/엠비씨네,경남 진주시 가호로 13-0,공연/행사,경상남도 진주시
39,남가람공원,경남 진주시,자연관광지,경상남도 진주시
40,다이소/진주가좌점,경남 진주시 진주대로 568-0,쇼핑,경상남도 진주시
41,진주성,경남 진주시 남강로 626-0,역사관광,경상남도 진주시
42,진주문고,경남 진주시 진양호로240번길 8-0,쇼핑,경상남도 진주시
43,진양호동물원,경남 진주시 남강로1번길 130-0,문화관광,경상남도 진주시
44,진주CC,경남 진주시 진성로464번길 82-0,레포츠(육상/해상/항공),경상남도 진주시
45,진주청동기문화박물관,경남 진주시 호반로 1353-0,문화시설,경상남도 진주시
46,서부시장,경남 진주시 촉석로 129-0,쇼핑,경상남도 진주시
47,다이소/진주주약점,경남 진주시 진주대로 860-0,쇼핑,경상남도 진주시
48,진주레일바이크,경남 진주시 망경로 13-0,레포츠(육상/해상/항공),경상남도 진주시
49,고릴라캠핑/진주점,경남 진주시 동부로 337-0,쇼핑,경상남도 진주시
50,진주문고/혁신점,경남 진주시 에나로127번길 30-0,쇼핑,경상남도 진주시
51,촉석루,경남 진주시 남강로 626-0,역사관광,경상남도 진주시
52,진양호공원,경남 진주시 남강로1번길 96-6,자연관광지,경상남도 진주시
53,비아이마트/진주점,경남 진주시 진주대로1288번길 3-0,쇼핑,경상남도 진주시
54,경상남도수목원,경남 진주시 수목원로 386-0,자연관광,경상남도 진주시
55,다이소/진주대안점,경남 진주시 진주대로1070번길 7-1,쇼핑,경상남도 진주시
56,진양호,경남 진주시,자연관광,경상남도 진주시
57,초전시민체육공원,경남 진주시 남강로 1655-0,자연관광지,경상남도 진주시
58,노브랜드/진주초전점,경남 진주시 초북로20번길 5-8,쇼핑,경상남도 진주시
59,청곡사,경남 진주시 월아산로1440번길 138-0,역사관광지,경상남도 진주시
60,진주매화숲,경남 진주시,기타관광지,경상남도 진주시
61,롯데하이마트/도동점,경남 진주시 대신로 284-0,쇼핑,경상남도 진주시
62,HS식자재도매유통/칠암점,경남 진주시 진주대로960번길 6-0,쇼핑,경상남도 진주시
63,국립진주박물관,경남 진주시 남강로 626-35,문화시설,경상남도 진주시
