기준연월,방문비율
20220811,111.5
20220812,117.3
20220813,181.5
20220814,170.3
20220815,172.1
20220816,112.2
20220817,102.7
20220818,102.9
20220819,112.4
20220820,167.3
20220821,123.3
20220822,83.5
20220823,93.5
20220824,86.3
20220825,89.8
20220826,97.6
20220827,156.2
20220828,123.4
20220829,82.4
20220830,97.2
20220831,98.2
20220901,90.0
20220902,87.8
20220903,110.2
20220904,71.0
20220905,81.0
20220906,67.5
20220907,65.3
20220908,75.1
20220909,88.7
20220910,105.2
20220911,73.2
20220912,96.7
20220913,67.9
20220914,76.5
20220915,82.7
20220916,70.3
20220917,111.9
20220918,75.9
20220919,64.4
20220920,74.8
20220921,81.8
20220922,83.9
20220923,84.6
20220924,110.8
20220925,85.4
20220926,69.5
20220927,76.6
20220928,79.8
20220929,85.1
20220930,86.7
20221001,120.4
20221002,80.7
20221003,92.6
20221004,71.2
20221005,86.3
20221006,93.4
20221007,87.2
20221008,118.8
20221009,72.9
20221010,88.6
20221011,68.5
20221012,78.8
20221013,86.1
20221014,86.4
20221015,119.8
20221016,54.0
20221017,65.7
20221018,65.7
20221019,74.6
20221020,89.3
20221021,87.6
20221022,114.7
20221023,77.2
20221024,80.5
20221025,90.8
20221026,86.6
20221027,92.3
20221028,95.6
20221029,132.1
20221030,89.8
20221031,85.2
20221101,75.3
20221102,79.0
20221103,91.2
20221104,89.0
20221105,132.0
20221106,101.0
20221107,66.8
20221108,61.7
