순위,업소명,주소,분류,현지인 검색 수
1,맥도날드쌍문DT점,서울 도봉구 도봉로 541-0,간이음식,4669
2,스타벅스쌍문도봉로점,서울 도봉구 도봉로 444-0,카페/찻집,2601
3,맥도날드방학역DT점,서울 도봉구 도봉로 735-0,간이음식,2364
4,하누소창동본점,서울 도봉구 노해로 327-0,한식,2218
5,메이다이닝,서울 도봉구 도봉로169길 202-0,외국식,1383
6,사이코우스시쌍문점,서울 도봉구 방학로7길 99-0,외국식,1325
7,와겐커피방학점,서울 도봉구 도봉로150마길 15-0,카페/찻집,1084
8,대문한정식[한식],서울 도봉구 시루봉로 139-6,한식,1083
9,황금정원,서울 도봉구 방학로 312-0,한식,1054
10,버거킹쌍문SK점,서울 도봉구 도봉로 437-0,간이음식,1017
11,무수옥,서울 도봉구 도봉로165길 15-0,한식,995
12,감포면옥,서울 도봉구 노해로 243-0,한식,987
13,도봉산양고기,서울 도봉구 도봉로191길 99-6,한식,923
14,옹기꽃게장,서울 도봉구 도봉산4가길 14-9,외국식,880
15,버거킹쌍문점,서울 도봉구 도당로 6-0,간이음식,877
16,탐앤탐스창동본점,서울 도봉구 노해로 285-0,카페/찻집,827
17,경복궁창동점,서울 도봉구 도봉로 610-0,한식,755
18,망향비빔국수창동점,서울 도봉구 도봉로 534-0,한식,691
19,우설화창동점,서울 도봉구 도봉로 526-0,한식,684
20,설담재,서울 도봉구 도봉로 562-0,한식,670
21,스시혼,서울 도봉구 도봉로110길 8-0,외국식,644
22,천지연서울창동점,서울 도봉구 도봉로 526-0,한식,591
23,KFC우이동점,서울 도봉구 삼양로 544-0,간이음식,576
24,장수옥설렁탕도가니탕,서울 도봉구 도봉로 805-0,한식,573
25,일심해장국,서울 도봉구 방학로 204-0,한식,556
26,동해수산,서울 도봉구 도봉로 663-8,외국식,541
27,황금코다리쌍문점,서울 도봉구 시루봉로 68-0,한식,539
28,최고집칼국수방학점,서울 도봉구 방학로 286-0,한식,536
29,뚱보냉면,서울 도봉구 도봉로110길 51-0,한식,529
30,쌍문동판다쓰[중식],서울 도봉구 우이천로24길 49-0,외국식,484
31,원주추어탕,서울 도봉구 방학로 247-0,한식,473
32,영수네감자국,서울 도봉구 도봉로181길 86-0,한식,461
32,홍가네풍천장어,서울 도봉구 방학로 290-7,외국식,461
34,산도토리임자탕,서울 도봉구 덕릉로60길 13-0,한식,457
35,최고집칼국수,서울 도봉구 덕릉로 270-0,한식,456
36,조마루감자탕쌍문점,서울 도봉구 도봉로 569-0,한식,438
37,채선당쌍문점,서울 도봉구 도봉로 533-0,외국식,434
38,탐앤탐스도봉산입구점,서울 도봉구 도봉산4길 4-13,카페/찻집,432
39,꿀소담,서울 도봉구 해등로16길 67-0,카페/찻집,429
40,동적깡통구이쌍문점,서울 도봉구 도봉로109길 30-0,한식,427
41,도미노피자쌍문점,서울 도봉구 해등로 139-0,간이음식,407
42,삼오집,서울 도봉구 도봉로165길 4-0,외국식,382
43,스타벅스방학역점,서울 도봉구 도봉로 684-0,카페/찻집,381
44,태림산채정식[한식],서울 도봉구 노해로60길 32-0,한식,376
45,스타벅스쌍문역점,서울 도봉구 도봉로 480-0,카페/찻집,366
45,투썸플레이스방학역점,서울 도봉구 도봉로 696-0,카페/찻집,366
47,고려가든,서울 도봉구 방학로 266-40,한식,353
47,은행골도봉점,서울 도봉구 마들로 684-0,외국식,353
49,피자헛쌍문2호점,서울 도봉구 도봉로 534-0,간이음식,352
50,키웨스트커피연산군묘점,서울 도봉구 방학로17길 85-0,카페/찻집,345
51,먹고을밥상,서울 도봉구 덕릉로 268-0,한식,341
52,도미노피자도봉점,서울 도봉구 도봉로 775-0,간이음식,340
52,버거킹창동역점,서울 도봉구 노해로 389-0,간이음식,340
54,찌마기창동점,서울 도봉구 마들로11가길 13-0,외국식,338
55,바게트1089,서울 도봉구 도봉로150길 8-0,간이음식,331
56,묵은지사랑,서울 도봉구 도봉로164길 38-0,한식,326
57,명륜진사갈비서울도봉산점,서울 도봉구 도봉산길 10-0,한식,324
58,삿뽀로창동점,서울 도봉구 도봉로 610-0,외국식,319
59,방학사거리짬뽕집본점 [중식],서울 도봉구 방학로 99-16,외국식,313
60,우이정풍천장어,서울 도봉구 방학로 298-0,외국식,304
61,설담재창동본점,서울 도봉구 도봉로 562-0,한식,299
62,성가네낙지마을본점,서울 도봉구 방학로 99-22,외국식,296
63,문성해물짬뽕[중식],서울 도봉구 우이천로 294-0,외국식,292
64,금강산감자탕방학점,서울 도봉구 도봉로 669-0,한식,290
65,장위동유성집본점,서울 도봉구 도봉로180나길 56-0,한식,276
66,김화자카페,서울 도봉구 도봉로114길 50-0,카페/찻집,273
