순위,업소명,주소,분류,외지인 검색 수
1,하누소창동본점,서울 도봉구 노해로 327-0,한식,13969
2,맥도날드쌍문DT점,서울 도봉구 도봉로 541-0,간이음식,8842
3,경복궁창동점,서울 도봉구 도봉로 610-0,한식,6874
4,메이다이닝,서울 도봉구 도봉로169길 202-0,외국식,6775
5,무수옥,서울 도봉구 도봉로165길 15-0,한식,5969
6,도봉산양고기,서울 도봉구 도봉로191길 99-6,한식,5680
7,대문한정식[한식],서울 도봉구 시루봉로 139-6,한식,5641
8,황금정원,서울 도봉구 방학로 312-0,한식,5427
9,맥도날드방학역DT점,서울 도봉구 도봉로 735-0,간이음식,4984
10,스타벅스쌍문도봉로점,서울 도봉구 도봉로 444-0,카페/찻집,4868
11,옹기꽃게장,서울 도봉구 도봉산4가길 14-9,외국식,4021
12,삿뽀로창동점,서울 도봉구 도봉로 610-0,외국식,3395
13,천지연서울창동점,서울 도봉구 도봉로 526-0,한식,3386
14,와겐커피방학점,서울 도봉구 도봉로150마길 15-0,카페/찻집,3130
15,동해수산,서울 도봉구 도봉로 663-8,외국식,3006
16,우설화창동점,서울 도봉구 도봉로 526-0,한식,2948
17,탐앤탐스창동본점,서울 도봉구 노해로 285-0,카페/찻집,2443
18,버거킹쌍문SK점,서울 도봉구 도봉로 437-0,간이음식,2406
19,사이코우스시쌍문점,서울 도봉구 방학로7길 99-0,외국식,2332
20,삼오집,서울 도봉구 도봉로165길 4-0,외국식,2318
21,동적깡통구이쌍문점,서울 도봉구 도봉로109길 30-0,한식,2272
22,감포면옥,서울 도봉구 노해로 243-0,한식,2162
23,최고집칼국수방학점,서울 도봉구 방학로 286-0,한식,2022
24,스시혼,서울 도봉구 도봉로110길 8-0,외국식,1987
25,최고집칼국수,서울 도봉구 덕릉로 270-0,한식,1838
26,산도토리임자탕,서울 도봉구 덕릉로60길 13-0,한식,1837
27,홍가네풍천장어,서울 도봉구 방학로 290-7,외국식,1759
28,설담재,서울 도봉구 도봉로 562-0,한식,1707
28,망향비빔국수창동점,서울 도봉구 도봉로 534-0,한식,1707
30,장위동유성집본점,서울 도봉구 도봉로180나길 56-0,한식,1623
31,버거킹쌍문점,서울 도봉구 도당로 6-0,간이음식,1610
32,은행골도봉점,서울 도봉구 마들로 684-0,외국식,1573
33,장수옥설렁탕도가니탕,서울 도봉구 도봉로 805-0,한식,1495
34,인디언소울,서울 도봉구 도봉산길 12-15,외국식,1455
