연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,2.0
60~69세,7.1,6.7
50~59세,8.3,8.9
40~49세,10.7,9.3
30~39세,10.9,12.0
20~29세,6.3,8.1
10~19세,2.3,2.8
