순위,업소명,주소,분류,합산 검색 수
1,파크프리베,경기 의정부시 동일로192번길 28-27,카페/찻집,62646
2,오뎅식당본점,경기 의정부시 호국로1309번길 7-0,외국식,36551
3,우리나라,경기 의정부시 동일로128번길 11-0,한식,30831
4,의정부부대찌개거리,경기 의정부시,기타음식,24855
5,쿠우쿠우민락점,경기 의정부시 천보로 56-0,외국식,24739
6,달리온,경기 의정부시 송산로915번길 123-0,카페/찻집,23963
7,카페아를,경기 의정부시 동일로 204-0,카페/찻집,23362
8,밀가마국시집,경기 의정부시 호국로1723번길 28-0,한식,23356
9,평양면옥의정부본점,경기 의정부시 평화로439번길 7-0,한식,21114
10,솔가원,경기 의정부시 호국로 1769-5,한식,18998
11,스타벅스의정부장암 DT점,경기 의정부시 동일로 114-0,카페/찻집,17656
12,오크힐커피,경기 의정부시 동일로150번길 114-0,카페/찻집,15444
13,이디야커피의정부장암역점,경기 의정부시 동일로128번길 13-0,카페/찻집,14685
14,스타벅스의정부녹양DT점,경기 의정부시 비우로 119-0,카페/찻집,14511
15,스타벅스의정부신곡DT점,경기 의정부시 회룡로 269-0,카페/찻집,14494
16,착한낙지의정부본점,경기 의정부시 동일로 856-0,외국식,13836
17,맥도날드의정부녹양DT점,경기 의정부시 서부로 717-0,간이음식,13240
18,아웃백스테이크하우스의정부금오점,경기 의정부시 청사로48번길 25-0,외국식,13043
19,스타벅스의정부예술의전당DT점,경기 의정부시 경의로 31-0,카페/찻집,13033
20,스타벅스의정부용현DT점,경기 의정부시 시민로 468-0,카페/찻집,12176
21,송추가마골의정부점,경기 의정부시 청사로6번길 11-0,한식,12085
22,맥도날드의정부만가대DT점,경기 의정부시 민락로 11-0,간이음식,11577
23,강경불고기장암본점,경기 의정부시 서계로 91-0,한식,11272
24,버거킹의정부DT점,경기 의정부시 호국로1336번길 1-0,간이음식,11094
25,SUBWAY의정부역점,경기 의정부시 신흥로257번길 6-0,간이음식,10538
26,구끼구끼민락본점,경기 의정부시 새롬안길 1-0,한식,10326
27,당고개냉면,경기 의정부시 송산로 903-0,한식,10085
28,오리타운,경기 의정부시 민락로445번길 5-0,외국식,10075
29,한나식빵회룡역점,경기 의정부시 외미로 99-0,간이음식,9985
30,일월담[한식],경기 의정부시 동일로150번길 119-0,한식,9722
31,카페리브로,경기 의정부시 범골로35번길 69-6,카페/찻집,9712
32,제주은희네해장국의정부고산점,경기 의정부시 산꽃길 11-0,한식,9120
33,약초원,경기 의정부시 범골로 47-0,한식,9004
34,맥도날드의정부금오DT점,경기 의정부시 호국로 1604-0,간이음식,8855
35,정직한제빵소,경기 의정부시 민락로 475-0,간이음식,8201
36,스타벅스의정부회룡역DT점,경기 의정부시 평화로 341-0,카페/찻집,8191
37,고산떡갈비,경기 의정부시 평화로562번길 13-0,한식,8063
38,투앤디,경기 의정부시 호국로 1982-0,카페/찻집,7720
39,경원식당본점,경기 의정부시 둔야로49번길 21-0,외국식,7559
40,스시히로미,경기 의정부시 발곡로 24-0,외국식,7524
41,망향비빔국수의정부민락점,경기 의정부시 민락로 239-0,한식,7368
42,맥도날드의정부GS DT점,경기 의정부시 평화로 315-0,간이음식,6852
43,여민락,경기 의정부시 민락로 220-0,한식,6819
43,파머스빌리지플러스호원점,경기 의정부시 범골로35번길 78-0,카페/찻집,6819
45,마이야르,경기 의정부시 민락로445번길 22-0,카페/찻집,6504
46,서락원,경기 의정부시 호국로 1764-0,한식,6495
47,아사랑[중식],경기 의정부시 둔야로17번길 32-0,외국식,6331
48,잠실감자탕의정부점,경기 의정부시 신흥로 233-0,한식,6314
49,온누리장작구이의정부산곡점,경기 의정부시 송산로939번길 41-11,한식,6298
50,오형제손짜장의정부본점 [중식],경기 의정부시 시민로 348-0,외국식,6155
51,나크타,경기 의정부시 망월로28번길 137-0,카페/찻집,5942
52,어반제주,경기 의정부시 민락로 479-0,카페/찻집,5931
53,돈까스잔치의정부녹양점,경기 의정부시 동일로 852-0,외국식,5822
54,고산빵명장의정부점,경기 의정부시 산꽃길 5-0,간이음식,5491
55,마실한상보리밥[한식],경기 의정부시 민락로 394-0,한식,5463
56,무명,경기 의정부시 송산로 1111-148,카페/찻집,5428
57,금오식당,경기 의정부시 호국로1483번길 10-0,한식,5278
58,돈까스클럽장암점,경기 의정부시 장곡로 54-0,외국식,5253
59,예향재[한식],경기 의정부시 동일로 860-22,한식,5238
60,VIPS이마트의정부점,경기 의정부시 민락로 210-0,외국식,5103
61,커피로드,경기 의정부시 송산로 897-0,카페/찻집,5017
62,오리마을,경기 의정부시 민락로 486-13,외국식,4969
63,백세삼계탕의정부점,경기 의정부시 서부로 747-0,한식,4926
64,해금강,경기 의정부시 고산로 102-0,한식,4852
65,해물이네,경기 의정부시 동일로128번길 23-0,외국식,4788
66,플로렌스파티하우스의정부점,경기 의정부시 부용로 105-0,외국식,4700
67,버거킹의정부용현DT점,경기 의정부시 시민로 462-0,간이음식,4680
68,예닮채,경기 의정부시 충의로 83-1,한식,4431
69,매화당생갈비의정부점,경기 의정부시 신흥로 178-0,한식,4393
70,홍익돈까스의정부신곡점,경기 의정부시 신곡로 45-20,외국식,4387
