순위,업소명,주소,분류,외지인 검색 수
1,파크프리베,경기 의정부시 동일로192번길 28-27,카페/찻집,52120
2,오뎅식당본점,경기 의정부시 호국로1309번길 7-0,외국식,33386
3,우리나라,경기 의정부시 동일로128번길 11-0,한식,24139
4,의정부부대찌개거리,경기 의정부시,기타음식,20567
5,카페아를,경기 의정부시 동일로 204-0,카페/찻집,19806
6,달리온,경기 의정부시 송산로915번길 123-0,카페/찻집,18127
7,평양면옥의정부본점,경기 의정부시 평화로439번길 7-0,한식,18099
8,쿠우쿠우민락점,경기 의정부시 천보로 56-0,외국식,17345
9,밀가마국시집,경기 의정부시 호국로1723번길 28-0,한식,15894
10,스타벅스의정부장암 DT점,경기 의정부시 동일로 114-0,카페/찻집,14739
11,솔가원,경기 의정부시 호국로 1769-5,한식,14401
12,이디야커피의정부장암역점,경기 의정부시 동일로128번길 13-0,카페/찻집,12530
13,오크힐커피,경기 의정부시 동일로150번길 114-0,카페/찻집,12491
14,스타벅스의정부녹양DT점,경기 의정부시 비우로 119-0,카페/찻집,10033
15,착한낙지의정부본점,경기 의정부시 동일로 856-0,외국식,9247
16,스타벅스의정부신곡DT점,경기 의정부시 회룡로 269-0,카페/찻집,9201
17,맥도날드의정부녹양DT점,경기 의정부시 서부로 717-0,간이음식,9067
18,강경불고기장암본점,경기 의정부시 서계로 91-0,한식,8949
19,스타벅스의정부예술의전당DT점,경기 의정부시 경의로 31-0,카페/찻집,8870
20,아웃백스테이크하우스의정부금오점,경기 의정부시 청사로48번길 25-0,외국식,8851
21,당고개냉면,경기 의정부시 송산로 903-0,한식,8621
22,송추가마골의정부점,경기 의정부시 청사로6번길 11-0,한식,8560
23,일월담[한식],경기 의정부시 동일로150번길 119-0,한식,8019
24,스타벅스의정부용현DT점,경기 의정부시 시민로 468-0,카페/찻집,7766
25,오리타운,경기 의정부시 민락로445번길 5-0,외국식,7430
26,카페리브로,경기 의정부시 범골로35번길 69-6,카페/찻집,6631
27,구끼구끼민락본점,경기 의정부시 새롬안길 1-0,한식,6576
28,맥도날드의정부만가대DT점,경기 의정부시 민락로 11-0,간이음식,6452
29,약초원,경기 의정부시 범골로 47-0,한식,6366
30,경원식당본점,경기 의정부시 둔야로49번길 21-0,외국식,6169
31,고산떡갈비,경기 의정부시 평화로562번길 13-0,한식,6146
32,버거킹의정부DT점,경기 의정부시 호국로1336번길 1-0,간이음식,5794
33,한나식빵회룡역점,경기 의정부시 외미로 99-0,간이음식,5781
34,스타벅스의정부회룡역DT점,경기 의정부시 평화로 341-0,카페/찻집,5690
35,맥도날드의정부금오DT점,경기 의정부시 호국로 1604-0,간이음식,5612
36,정직한제빵소,경기 의정부시 민락로 475-0,간이음식,5367
37,투앤디,경기 의정부시 호국로 1982-0,카페/찻집,5246
