유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 양주시 , 경기도 의정부시,20.2,1
서울특별시 노원구 , 경기도 의정부시,12.7,1
경기도 남양주시 , 경기도 의정부시,10.1,1
경기도 포천시 , 경기도 의정부시,9.0,1
서울특별시 도봉구 , 경기도 의정부시,8.6,1
경기도 고양시 덕양구 , 경기도 의정부시,2.8,1
경기도 구리시 , 경기도 의정부시,2.3,1
경기도 동두천시 , 경기도 의정부시,2.3,1
서울특별시 중랑구 , 경기도 의정부시,2.1,1
서울특별시 강북구 , 경기도 의정부시,2.1,1
경기도 파주시 , 경기도 의정부시,1.8,1
서울특별시 성북구 , 경기도 의정부시,1.7,1
서울특별시 강남구 , 경기도 의정부시,1.3,1
경기도 하남시 , 경기도 의정부시,1.3,1
서울특별시 송파구 , 경기도 의정부시,1.2,1
서울특별시 동대문구 , 경기도 의정부시,1.1,1
서울특별시 광진구 , 경기도 의정부시,1.1,1
경기도 고양시 일산동구 , 경기도 의정부시,1.0,1
서울특별시 강동구 , 경기도 의정부시,1.0,1
서울특별시 성동구 , 경기도 의정부시,0.9,1
 경기도 의정부시,경기도 양주시,22.7,2
 경기도 의정부시,경기도 남양주시,12.3,2
 경기도 의정부시,경기도 포천시,11.1,2
 경기도 의정부시,서울특별시 노원구,4.9,2
 경기도 의정부시,경기도 고양시 덕양구,4.5,2
 경기도 의정부시,서울특별시 도봉구,3.8,2
 경기도 의정부시,경기도 파주시,3.0,2
 경기도 의정부시,경기도 동두천시,2.9,2
 경기도 의정부시,서울특별시 강남구,2.0,2
 경기도 의정부시,경기도 하남시,1.8,2
 경기도 의정부시,서울특별시 송파구,1.6,2
 경기도 의정부시,서울특별시 강북구,1.6,2
 경기도 의정부시,서울특별시 중구,1.5,2
 경기도 의정부시,경기도 고양시 일산동구,1.5,2
 경기도 의정부시,경기도 구리시,1.5,2
 경기도 의정부시,서울특별시 광진구,1.0,2
 경기도 의정부시,서울특별시 동대문구,1.0,2
 경기도 의정부시,서울특별시 중랑구,0.9,2
 경기도 의정부시,경기도 가평군,0.9,2
 경기도 의정부시,인천광역시 중구,0.9,2
