동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
424,8298,자녀,아들_학생_딸,미식,막국수_맛집_바나나
372,835,기타가족,가족_장인_동생,레포츠/운동,캠핑_승마장_낚시
357,604,학생,고딩_대학생_고등학생,문화예술,노래방_문화센터_클럽
347,211,연인,애인_커플_여자친구,자연경관,정원_강변_국립수목원
223,160,친구,친구_지인_여사친,휴식/힐링,나들이_생태관광_힐링
154,72,회사동료,대리_부장_차장,반려동물,유기견_반려동물_애견
54,21,배우자,부인_아내_와이프,역사유적,다리_묘지_정자
47,2,부모님,아버지_부모_친정엄마,체험,승마체험_시티투어
7,0,싱글,혼자_싱글,,
