순위,관광지명,주소,분류,현지인 검색 수
1,의정부제일시장,경기 의정부시 태평로73번길 20-0,시장,27704
2,메가박스의정부민락,경기 의정부시 오목로205번길 55-0,공연시설,13801
3,롯데시네마의정부민락,경기 의정부시 천보로 44-0,공연시설,12704
4,의정부예술의전당,경기 의정부시 의정로 1-0,공연시설,11509
5,CGV의정부태흥,경기 의정부시 시민로 80-0,공연시설,8036
6,낙양물사랑공원,경기 의정부시 용민로 205-0,도시공원,4665
7,직동근린공원,경기 의정부시,도시공원,3733
8,의정부시청소년수련관,경기 의정부시 의정로 27-0,육상레저스포츠,3679
9,의정부실내빙상장,경기 의정부시 체육로 136-0,육상레저스포츠,3481
10,신곡실내배드민턴장,경기 의정부시 금신로257번길 40-0,기타레저스포츠,3265
11,CGV의정부,경기 의정부시 평화로 525-0,공연시설,2443
12,태영프라자,경기 의정부시 호국로1298번길 55-0,쇼핑몰,2352
13,송산사지근린공원,경기 의정부시,도시공원,2075
14,렛츠런CCC의정부지점,경기 의정부시 시민로 45-0,육상레저스포츠,1985
15,반월호텔,경기 의정부시 평화로 558-0,모텔,1976
16,라트리호텔,경기 의정부시 청사로6번길 19-13,호텔,1928
17,호텔베네,경기 의정부시 흥선로168번길 26-0,모텔,1458
18,스테이지79호텔,경기 의정부시 범골로157번길 25-6,모텔,1408
19,다락원캠프장,경기 의정부시 평화로49번길 63-0,캠핑,1305
20,의정부가구거리,경기 의정부시 태평로 0-0,기타쇼핑시설,1232
21,호텔유,경기 의정부시 신흥로232번길 6-0,호텔,1220
22,송산배수지체육시설,경기 의정부시,도시공원,1178
23,호텔헤드원,경기 의정부시 평화로 554-0,호텔,1153
24,글로우호텔,경기 의정부시 신흥로222번길 23-0,모텔,1135
25,제이비스호텔,경기 의정부시 청사로6번길 19-7,호텔,1094
26,서울승마클럽,경기 의정부시 동일로192번길 28-29,육상레저스포츠,1071
27,활기체육공원,경기 의정부시,도시공원,1037
28,아일랜드캐슬,경기 의정부시 장곡로 22-0,콘도미니엄,969
29,의정부문화원,경기 의정부시 산단로 123-0,교육시설,919
30,M호텔,경기 의정부시 시민로122번길 59-10,모텔,859
31,호텔오레,경기 의정부시 신흥로232번길 15-0,모텔,831
32,의정부청과야채시장,경기 의정부시 호국로1346번길 145-0,시장,791
33,호텔XYM의정부역점,경기 의정부시 신흥로232번길 5-15,모텔,784
34,추동배드민턴장,경기 의정부시 능곡로26번길 28-40,기타레저스포츠,762
35,스타루비호텔,경기 의정부시 태평로118번길 16-0,모텔,744
36,호텔더화인,경기 의정부시 호국로1298번길 39-6,모텔,707
37,다이소의정부민락점,경기 의정부시 용민로182번길 17-0,기타쇼핑시설,679
38,회룡사,경기 의정부시 전좌로155번길 262-0,종교성지,647
39,곤제구장,경기 의정부시,레저스포츠시설,646
40,의정부역동부광장,경기 의정부시,도시공원,612
41,안골유원지,경기 의정부시,복합관광시설,605
42,천보탁구장,경기 의정부시 금오로23번길 28-0,기타레저스포츠,600
43,호텔스타,경기 의정부시 평화로190번길 28-0,모텔,587
44,역전근린공원,경기 의정부시,도시공원,579
45,고고롤러스케이트장,경기 의정부시 천보로 68-0,육상레저스포츠,571
46,그루모텔,경기 의정부시 흥선로177번길 20-0,모텔,557
47,다이소의정부민락2호점,경기 의정부시 민락로 239-0,기타쇼핑시설,544
48,경륜경정의정부지점,경기 의정부시 시민로 80-0,육상레저스포츠,531
49,호텔NY70,경기 의정부시 시민로132번길 27-0,모텔,510
50,라온호텔,경기 의정부시 평화로439번길 22-0,모텔,489
51,호텔앤유,경기 의정부시 평화로568번길 56-0,모텔,458
52,의정부천문대,경기 의정부시 부용로214번길 51-81,기타레저스포츠,443
53,안골계곡,경기 의정부시,자연경관(산),442
54,자일낚시터,경기 의정부시 호국로1860번길 79-0,수상레저스포츠,430
55,녹양야구장,경기 의정부시 체육로 0-0,레저스포츠시설,426
56,시실리모텔,경기 의정부시 호국로1336번길 57-0,모텔,417
57,7번가호텔,경기 의정부시 신흥로222번길 5-26,모텔,407
58,E조이모텔,경기 의정부시 평화로439번길 18-0,모텔,404
59,너나들이어린이공원,경기 의정부시,도시공원,391
60,클라우드호텔,경기 의정부시 신흥로232번길 16-0,모텔,383
61,잉카모텔,경기 의정부시 시민로122번길 60-0,모텔,381
61,곤제근린공원,경기 의정부시 송현로 123-0,도시공원,381
