순위,관광지명,주소,분류,합산 검색 수
1,대흥사,전남 해남군 대흥사길 400-0,종교성지,28598
2,땅끝전망대,전남 해남군 땅끝마을길 100-0,랜드마크관광,22965
3,파인비치골프링크스,전남 해남군 시아로 224-0,육상레저스포츠,22735
4,땅끝선착장,전남 해남군 땅끝마을길 70-14,교통시설,21494
5,솔라시도CC,전남 해남군,육상레저스포츠,17043
6,해남공룡박물관,전남 해남군 공룡박물관길 234-1,전시시설,14483
7,미황사,전남 해남군 미황사길 164-0,종교성지,13789
8,우수영국민관광지,전남 해남군,복합관광시설,10012
9,땅끝국민관광지,전남 해남군 땅끝마을길 42-0,복합관광시설,9761
10,송호해수욕장,전남 해남군,자연경관(하천/해양),9030
11,두륜산케이블카,전남 해남군 대흥사길 88-45,기타관광,7617
12,도솔암,전남 해남군 마봉송종길 355-300,종교성지,7091
13,4est수목원,전남 해남군,테마공원,6991
14,해남오시아노캠핑장,전남 해남군 시아로 552-0,캠핑,6466
15,땅끝모노레일,전남 해남군 땅끝마을길 60-28,랜드마크관광,5174
16,갈두항,전남 해남군 땅끝마을길 0-0,자연경관(하천/해양),4007
17,울돌목스카이워크,전남 해남군,기타관광,3835
18,해남남도호텔,전남 해남군 영빈로 53-0,호텔,3451
19,해남우수영여객선임시터미널,전남 해남군 우수영안길 96-0,교통시설,3171
20,목포구등대,전남 해남군 매봉길 582-0,랜드마크관광,2841
21,해남매일시장,전남 해남군 천변2길 27-0,시장,2822
22,흑석산자연휴양림,전남 해남군 산골길 306-0,자연공원,2774
23,해남5일시장,전남 해남군 중앙2로 100-2,시장,2744
24,명량해상케이블카진도대교광장하부승강장,전남 해남군,기타관광,2735
25,명량해상케이블카해남 스테이션,전남 해남군 관광레저로 12-20,기타관광,2666
26,오소재약수터,전남 해남군,자연경관(산),2605
27,두륜산도립공원,전남 해남군 대흥사길 326-8,자연공원,2598
28,해남수국축제,전남 해남군,기타문화관광지,2463
29,땅끝해양자연사박물관,전남 해남군 땅끝마을길 89-0,전시시설,2320
30,피아노모텔,전남 해남군 남부순환로 47-0,모텔,2050
31,고산윤선도유적지,전남 해남군 녹우당길 135-0,역사유적지,2032
32,땅끝항여객선터미널,전남 해남군 땅끝마을길 111-0,교통시설,1855
33,땅끝오토캠핑리조트,전남 해남군 갈산길 25-15,캠핑,1810
34,어란진항,전남 해남군,교통시설,1794
35,별암선착장,전남 해남군 영호길 42-18,교통시설,1792
36,우수영5일시장,전남 해남군,시장,1749
37,남창시장,전남 해남군 달량진길 52-10,시장,1696
38,플러스무인텔,전남 해남군 고산로 134-11,모텔,1606
39,송평해변,전남 해남군,자연경관(하천/해양),1442
40,영암금호방조제공원,전남 해남군,도시공원,1417
41,보해매실농원,전남 해남군 예덕길 125-89,농/산/어촌체험,1249
42,해남윤씨녹우당,전남 해남군 녹우당길 135-0,역사유적지,1225
43,사구미해변,전남 해남군,자연경관(하천/해양),1151
44,모아모텔,전남 해남군 교육청길 54-8,모텔,1065
45,SP모텔,전남 해남군 해남로 15-1,모텔,1008
46,고천암자연생태공원,전남 해남군 고천암로 752-14,도시공원,988
47,아이엠펜션,전남 해남군 영호길 42-37,펜션/민박,954
48,월드펜션모텔,전남 해남군 대흥사길 154-8,모텔,938
49,땅끝비치모텔,전남 해남군 땅끝마을길 56-13,모텔,904
50,땅끝황토나라테마촌,전남 해남군 땅끝해안로 1730-0,콘도미니엄,885
51,카라모텔,전남 해남군 중앙2로 140-6,모텔,828
52,화원684글램핑,전남 해남군 매봉길 528-8,캠핑,819
53,봄호텔,전남 해남군 명량로 196-0,모텔,804
