연령대,남성방문 비율,여성방문 비율
70세 이상,5.7,4.6
60~69세,8.8,9.1
50~59세,8.6,10.3
40~49세,8.5,7.0
30~39세,9.4,8.8
20~29세,6.8,8.0
10~19세,2.1,1.7
