연령대,남성방문 비율,여성방문 비율
70세 이상,3.3,2.6
60~69세,10.8,7.5
50~59세,15.4,8.9
40~49세,12.6,6.9
30~39세,11.0,5.5
20~29세,7.0,4.1
10~19세,1.9,1.3
