연령대,남성방문 비율,여성방문 비율
70세 이상,3.0,4.5
60~69세,10.6,7.4
50~59세,14.2,9.6
40~49세,10.4,6.9
30~39세,8.8,5.4
20~29세,7.6,4.2
10~19세,3.6,2.3
