순위,업소명,주소,분류,현지인 검색 수
1,맥도날드미아DT점,서울 강북구 삼양로 158-0,간이음식,3127
2,카페산아래,서울 강북구 삼양로181길 56-0,카페/찻집,1660
3,맥도날드서울번동DT점,서울 강북구 월계로 191-0,간이음식,1341
4,쿠우쿠우강북구청점,서울 강북구 도봉로 308-0,외국식,1028
5,제프리카벤디쉬런던수유프리미어엠점,서울 강북구 덕릉로 76-0,카페/찻집,1022
6,다래함박스텍,서울 강북구 수유로 20-2,외국식,1009
7,우이산장키토산오리집,서울 강북구 삼양로181길 141-5,외국식,947
8,엘림들깨수제비본점,서울 강북구 삼각산로 67-0,한식,920
9,대보명가서울본점 [한식],서울 강북구 4.19로 69-0,한식,870
10,릴렉스,서울 강북구 삼양로181길 142-0,카페/찻집,842
11,미즐카페엠,서울 강북구 4.19로 107-0,카페/찻집,762
12,스타벅스미아역점,서울 강북구 도봉로 196-0,카페/찻집,758
13,버거킹미아역점,서울 강북구 도봉로 188-0,간이음식,752
14,문가네정육식당수유본점,서울 강북구 한천로 1077-0,한식,725
15,착한낙지수유점,서울 강북구 4.19로 82-0,외국식,718
16,애슐리퀸즈미아사거리역점,서울 강북구 도봉로 52-0,외국식,698
17,우이동카페거리,서울 강북구,기타음식,634
18,맥도날드미아역점,서울 강북구 도봉로 204-0,간이음식,630
19,수유손칼국수,서울 강북구 도봉로101길 45-0,한식,627
20,장수마늘보쌈,서울 강북구 덕릉로 192-0,외국식,619
21,맥도날드수유점,서울 강북구 도봉로 342-0,간이음식,581
22,소담촌수유점,서울 강북구 도봉로 388-0,외국식,566
23,투썸플레이스미아테라스파크점,서울 강북구 삼양로27길 43-0,카페/찻집,556
24,한옥카페선운각,서울 강북구,카페/찻집,548
25,스타벅스미아뉴타운점,서울 강북구 삼양로 161-0,카페/찻집,524
26,서당골,서울 강북구 한천로 1153-0,한식,512
27,탐앤탐스덕성여대점,서울 강북구 삼양로 547-0,카페/찻집,503
28,스타벅스파라스파라서울점,서울 강북구 삼양로 689-0,카페/찻집,498
29,이설함흥냉면,서울 강북구 4.19로 42-0,한식,491
30,갈비예찬미아점,서울 강북구 도봉로 156-0,한식,487
31,산성골,서울 강북구 덕릉로 126-0,한식,461
32,미림산장[한식],서울 강북구 삼양로181길 253-0,한식,444
33,투썸플레이스북한산우이역점,서울 강북구 삼양로 685-0,카페/찻집,442
34,진호횟집,서울 강북구 도봉로98길 33-0,외국식,431
35,백란[한식],서울 강북구 삼양로181길 201-20,한식,424
36,와겐커피,서울 강북구 솔매로 131-0,카페/찻집,421
37,엄마손기사식당,서울 강북구 한천로 1138-0,한식,418
38,버거킹수유역점,서울 강북구 도봉로 314-0,간이음식,415
39,명인갈비미아직영점,서울 강북구 솔샘로 327-0,한식,402
40,섬진강민물장어,서울 강북구 한천로 1151-0,외국식,392
41,소담촌미아사거리점,서울 강북구 월계로 3-0,한식,390
42,능이마을,서울 강북구 솔샘로 330-0,외국식,387
43,벼랑순대국,서울 강북구 한천로 924-0,한식,372
44,조마루감자탕미아점,서울 강북구 솔샘로 332-0,한식,369
45,왕가,서울 강북구 삼양로 681-0,한식,363
46,스시노칸도수유점,서울 강북구 한천로139나길 1-0,외국식,347
47,더소야소수유직영점,서울 강북구 수유로 47-0,한식,343
48,수유리우동집본점,서울 강북구 덕릉로 98-0,외국식,340
49,아웃백스테이크하우스미아점,서울 강북구 도봉로 62-0,외국식,337
49,카페어니언미아점,서울 강북구 솔매로50길 55-0,카페/찻집,337
51,도미노피자번동점,서울 강북구 덕릉로 147-0,간이음식,326
52,KFC미아역점,서울 강북구 도봉로 184-0,간이음식,322
53,한일산장,서울 강북구 삼양로181길 239-0,한식,320
54,왕의장어,서울 강북구 삼양로181길 141-5,외국식,318
54,투썸플레이스수유사거리점,서울 강북구 도봉로 295-0,카페/찻집,318
56,옛가,서울 강북구 노해로 91-14,한식,314
57,하이그라운드제빵소,서울 강북구 삼양로181길 157-0,카페/찻집,312
58,하늘아래작은마을,서울 강북구 삼양로181길 253-0,한식,309
59,이디야커피4.19사거리점,서울 강북구 삼양로 501-0,카페/찻집,301
60,옥류헌[한식],서울 강북구 삼양로181길 142-0,한식,289
61,도미노피자수유점,서울 강북구 한천로 1131-0,간이음식,281
61,몽브루,서울 강북구 4.19로 105-0,카페/찻집,281
63,수유리먹자골목,서울 강북구,기타음식,275
64,풍천장어마을,서울 강북구 삼양로181길 45-0,외국식,272
65,샘터마루,서울 강북구 4.19로12길 35-0,한식,266
66,경계선,서울 강북구 삼각산로 22-7,카페/찻집,265
66,시래기화덕생선구이,서울 강북구 4.19로 61-1,한식,265
68,롯데리아번동DT점,서울 강북구 한천로 963-0,간이음식,258
68,숲속에바다,서울 강북구 삼양로181길 194-19,한식,258
68,우이령숲속문화마을,서울 강북구,기타음식,258
71,마루국시미아직영점,서울 강북구 도봉로 242-0,한식,256
71,카페멘디,서울 강북구 4.19로8길 7-2,카페/찻집,256
73,코코라야,서울 강북구 도봉로96다길 22-0,한식,251
74,시골길본점,서울 강북구 삼양로179길 172-0,한식,246
75,골방집,서울 강북구 한천로 926-0,한식,232
76,석가갈비냉면수유점,서울 강북구 한천로 1160-0,한식,231
77,도미노피자미아점,서울 강북구 삼양로24길 19-0,간이음식,223
78,명륜진사갈비미아역점,서울 강북구 도봉로 150-0,한식,220
79,두부마을번동점,서울 강북구 오현로31길 109-0,한식,211
80,토박이농산,서울 강북구 덕릉로 160-0,기타음식,208
81,수유리조트,서울 강북구 노해로8가길 45-0,카페/찻집,199
82,던킨강북구청사거리점,서울 강북구 도봉로 358-0,간이음식,197
83,우리콩순두부,서울 강북구 삼양로173길 46-0,한식,196
84,여기가좋겠네수유점,서울 강북구 삼양로80나길 68-0,한식,191
85,파리바게뜨미아중앙점,서울 강북구 도봉로 146-0,간이음식,188
86,붉은대게수유본점,서울 강북구 노해로 28-0,외국식,187
87,메이린[중식],서울 강북구 월계로 173-0,외국식,175
88,송담추어탕미아점,서울 강북구 도봉로 30-0,한식,170
88,청화가든,서울 강북구 4.19로12길 75-0,한식,170
90,잼파파,서울 강북구 한천로 1040-0,간이음식,166
91,앵두나무카페,서울 강북구 덕릉로40다길 33-38,카페/찻집,164
91,홍익짬뽕수유직영점 [중식],서울 강북구 노해로 33-0,외국식,164
93,주대국초밥집,서울 강북구 솔샘로48길 4-0,외국식,163
94,크을농[한식],서울 강북구 4.19로 91-0,한식,157
94,쉐이크쉑수유점,서울 강북구 도봉로 315-0,간이음식,157
96,춘천막국수,서울 강북구 삼양로141길 4-4,한식,155
97,보배반점미아점 [중식],서울 강북구 솔샘로 293-0,외국식,150
98,개나리산장,서울 강북구 삼양로173길 319-0,한식,149
99,한상차림밥상2호점 [한식],서울 강북구 삼각산로 103-0,한식,148
100,곰보냉면,서울 강북구 노해로33길 64-0,한식,146
