업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,2.21018792E8
쇼핑업,레저용품쇼핑,9.698220628E9
쇼핑업,대형쇼핑몰,1.6953608309E10
숙박업,기타숙박,4.454686944E9
숙박업,호텔,0.0
식음료업,식음료,9.0158047515E10
여가서비스업,관광유원시설,1.1259915E8
여가서비스업,골프장,1.693054788E9
여가서비스업,기타레저,1.326960427E9
여가서비스업,문화서비스,1.155637353E9
여행업,여행업,421500.0
운송업,렌터카,6.2550434E7
