기준연월,지역명,검색량(건)
202108,서울특별시 강북구 ,23
202109,서울특별시 강북구 ,24
202110,서울특별시 강북구 ,8
202111,서울특별시 강북구 ,19
202112,서울특별시 강북구 ,2
202201,서울특별시 강북구 ,2
202203,서울특별시 강북구 ,8
202204,서울특별시 강북구 ,1
202205,서울특별시 강북구 ,2
202206,서울특별시 강북구 ,9
202207,서울특별시 강북구 ,59
