유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
서울특별시 성북구 , 서울특별시 강북구,24.1,1
서울특별시 도봉구 , 서울특별시 강북구,19.7,1
서울특별시 노원구 , 서울특별시 강북구,13.4,1
서울특별시 동대문구 , 서울특별시 강북구,3.9,1
경기도 의정부시 , 서울특별시 강북구,3.2,1
서울특별시 중랑구 , 서울특별시 강북구,3.0,1
서울특별시 종로구 , 서울특별시 강북구,2.9,1
경기도 남양주시 , 서울특별시 강북구,2.3,1
서울특별시 성동구 , 서울특별시 강북구,2.0,1
서울특별시 강남구 , 서울특별시 강북구,2.0,1
서울특별시 중구 , 서울특별시 강북구,1.5,1
서울특별시 광진구 , 서울특별시 강북구,1.3,1
서울특별시 송파구 , 서울특별시 강북구,1.1,1
서울특별시 서대문구 , 서울특별시 강북구,1.1,1
서울특별시 마포구 , 서울특별시 강북구,1.0,1
경기도 양주시 , 서울특별시 강북구,1.0,1
경기도 고양시 덕양구 , 서울특별시 강북구,1.0,1
서울특별시 서초구 , 서울특별시 강북구,1.0,1
서울특별시 용산구 , 서울특별시 강북구,0.9,1
경기도 구리시 , 서울특별시 강북구,0.8,1
 서울특별시 강북구,서울특별시 도봉구,14.6,2
 서울특별시 강북구,서울특별시 성북구,13.0,2
 서울특별시 강북구,서울특별시 노원구,7.4,2
 서울특별시 강북구,경기도 남양주시,6.5,2
 서울특별시 강북구,서울특별시 중구,4.9,2
 서울특별시 강북구,서울특별시 종로구,4.1,2
 서울특별시 강북구,경기도 의정부시,3.9,2
 서울특별시 강북구,서울특별시 강남구,3.6,2
 서울특별시 강북구,서울특별시 동대문구,3.1,2
 서울특별시 강북구,경기도 고양시 덕양구,2.5,2
 서울특별시 강북구,경기도 양주시,2.1,2
 서울특별시 강북구,서울특별시 마포구,2.0,2
 서울특별시 강북구,서울특별시 성동구,1.9,2
 서울특별시 강북구,서울특별시 용산구,1.7,2
 서울특별시 강북구,서울특별시 송파구,1.7,2
 서울특별시 강북구,경기도 포천시,1.7,2
 서울특별시 강북구,서울특별시 중랑구,1.6,2
 서울특별시 강북구,경기도 파주시,1.6,2
 서울특별시 강북구,서울특별시 광진구,1.4,2
 서울특별시 강북구,서울특별시 영등포구,1.4,2
