유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
전라남도 광양시 , 경상남도 하동군,20.2,1
전라남도 구례군 , 경상남도 하동군,13.3,1
경상남도 진주시 , 경상남도 하동군,10.6,1
경상남도 남해군 , 경상남도 하동군,7.7,1
경상남도 사천시 , 경상남도 하동군,7.1,1
전라남도 순천시 , 경상남도 하동군,5.6,1
전라남도 여수시 , 경상남도 하동군,3.4,1
경상남도 산청군 , 경상남도 하동군,2.8,1
전라북도 남원시 , 경상남도 하동군,1.8,1
경상남도 함안군 , 경상남도 하동군,1.6,1
경상남도 김해시 , 경상남도 하동군,1.5,1
경상남도 창원시 의창구 , 경상남도 하동군,1.0,1
전라북도 임실군 , 경상남도 하동군,0.9,1
경상남도 통영시 , 경상남도 하동군,0.8,1
경상남도 창원시 마산회원구 , 경상남도 하동군,0.7,1
경상남도 거제시 , 경상남도 하동군,0.7,1
경상남도 창원시 성산구 , 경상남도 하동군,0.7,1
전라남도 곡성군 , 경상남도 하동군,0.7,1
경상남도 창원시 마산합포구 , 경상남도 하동군,0.6,1
경상남도 고성군 , 경상남도 하동군,0.6,1
 경상남도 하동군,전라남도 광양시,18.2,2
 경상남도 하동군,경상남도 남해군,15.2,2
 경상남도 하동군,전라남도 구례군,12.1,2
 경상남도 하동군,경상남도 진주시,12.0,2
 경상남도 하동군,전라남도 여수시,9.2,2
 경상남도 하동군,경상남도 사천시,9.0,2
 경상남도 하동군,전라남도 순천시,5.6,2
 경상남도 하동군,경상남도 산청군,2.5,2
 경상남도 하동군,전라북도 남원시,1.3,2
 경상남도 하동군,경상남도 통영시,1.2,2
 경상남도 하동군,경상남도 거제시,0.9,2
 경상남도 하동군,경상남도 김해시,0.8,2
 경상남도 하동군,경상남도 고성군,0.6,2
 경상남도 하동군,전라남도 곡성군,0.5,2
 경상남도 하동군,경상남도 창원시 마산합포구,0.5,2
 경상남도 하동군,부산광역시 해운대구,0.4,2
 경상남도 하동군,경상남도 함안군,0.4,2
 경상남도 하동군,경상남도 창원시 성산구,0.4,2
 경상남도 하동군,부산광역시 기장군,0.4,2
 경상남도 하동군,경상남도 창원시 의창구,0.3,2
