연령대,남성방문 비율,여성방문 비율
70세 이상,3.1,3.1
60~69세,7.8,4.9
50~59세,9.7,10.5
40~49세,12.9,9.1
30~39세,9.3,7.4
20~29세,7.9,4.8
10~19세,5.0,3.1
