동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
107,1108,기타가족,엄마_오빠_가족,미식,치즈_카페_아메리카노,헤이리예술마을
25,165,부모님,아빠_할머니_할아버지,문화예술,갤러리_박물관_광장,헤이리예술마을
20,49,친구,친구,자연경관,정원_숲_공원,헤이리예술마을
18,35,연인,남자친구_커플_여자친구,휴식/힐링,힐링_나들이,헤이리예술마을
15,18,배우자,남편_와이프,역사유적,한옥_다리_민속촌,헤이리예술마을
8,10,자녀,아들_딸,레포츠/운동,놀이공원_캠핑_유원지,헤이리예술마을
2,5,싱글,혼자,반려동물,동물_애견,헤이리예술마을
2,2,회사동료,직원,체험,악기체험,헤이리예술마을
2,0,학생,대학생,,,헤이리예술마을
