순위,업소명,주소,분류,외지인 검색 수
1,선일목장정육식당,경기 의왕시 백운안길 49-0,한식,26443
2,그린플래그커피,경기 의왕시 백운로 404-0,카페/찻집,26129
3,명장시대백운호수점,경기 의왕시 백운로 415-0,카페/찻집,24131
4,백운재[한식],경기 의왕시 학현로 170-22,한식,19213
5,조가네갑오징어백운호수점,경기 의왕시 문화예술로 161-0,외국식,19075
6,청운누룽지백숙,경기 의왕시 의일로 11-0,한식,16371
7,봉덕칼국수,경기 의왕시 징계골길 9-0,한식,16328
8,카페라붐,경기 의왕시 학현로 170-86,카페/찻집,16096
9,자연그리고어반,경기 의왕시 바라산로 83-0,한식,15673
10,rrroh,경기 의왕시 백운중앙로4길 54-0,카페/찻집,15533
11,복진면의왕본점,경기 의왕시 독정이길 28-0,외국식,15342
12,청초수물회섭국백운호수점,경기 의왕시 백운로 411-0,외국식,14897
13,OLA2,경기 의왕시 의일로 25-0,외국식,14849
14,청이당,경기 의왕시 청계로 167-6,카페/찻집,14594
15,산앤들,경기 의왕시 옥박골동길 12-0,한식,14238
16,스타벅스의왕청계DT점,경기 의왕시 안양판교로 246-0,카페/찻집,13437
17,코코테로,경기 의왕시 능안길 85-0,간이음식,13380
18,맥도날드의왕오전DT점,경기 의왕시 경수대로 351-0,간이음식,13224
19,베이커리 카페 리코,경기 의왕시 왕송못서길 26-1,간이음식,12395
20,뜰안채2[한식],경기 의왕시 양지편로 39-18,한식,11690
21,백운한정식[한식],경기 의왕시 능안길 27-0,한식,11299
22,황토장어본점,경기 의왕시 능안길 2-0,외국식,10878
23,정원칼국수,경기 의왕시 능안길 146-0,한식,10616
24,백운호수카페촌,경기 의왕시,기타음식,10209
25,백운동,경기 의왕시 백운로 505-0,외국식,10200
26,명가,경기 의왕시 솔고개길 23-0,한식,9817
27,카페흙과나무,경기 의왕시 백운로 496-0,카페/찻집,9541
28,청계누룽지백숙,경기 의왕시 학현로 170-82,한식,9316
29,산촌,경기 의왕시 백운로 140-10,한식,9165
30,와우리장작구이백운호수점,경기 의왕시 백운로 394-0,외국식,9121
31,청운누룽지백숙2호점,경기 의왕시 뒷골길 19-0,한식,8944
32,이우철한정식[한식],경기 의왕시 학현로 170-42,한식,8709
33,조가네갑오징어왕송호수점,경기 의왕시 왕송못서길 107-0,외국식,8611
34,자연콩[한식],경기 의왕시 문화예술로 163-0,한식,8482
35,카페인더뷰,경기 의왕시 왕송못서길 72-0,카페/찻집,8423
36,장수촌,경기 의왕시 청계로 183-1,외국식,8381
37,송이향[한식],경기 의왕시 백운로 413-0,한식,8139
38,제주은희네해장국의왕포일점,경기 의왕시 양지편로 2-0,한식,7869
39,정성담의왕점,경기 의왕시 고산로 1-0,한식,7838
40,콩지팥찌,경기 의왕시 독정이길 26-0,한식,7676
41,기와,경기 의왕시 백운로 481-0,외국식,7673
42,도래샘,경기 의왕시 오매기백운산길 67-0,한식,7390
43,37.5의왕왕송호수점,경기 의왕시 왕송못서길 116-0,카페/찻집,7264
44,뒤란,경기 의왕시 왕곡로 227-0,카페/찻집,6885
45,가나안덕백운호수점,경기 의왕시 학현로 170-13,외국식,6743
46,전복명가,경기 의왕시 학현로 158-0,외국식,6420
47,커피트레인,경기 의왕시 왕송못서길 32-0,카페/찻집,6413
48,남현골,경기 의왕시 학현로 170-21,한식,6341
48,이우철한방누룽지삼계탕백운호수점,경기 의왕시 학현로 170-52,한식,6341
50,한상차림코다리명가백운호수점,경기 의왕시 백운로 497-3,외국식,6161
51,수예몽,경기 의왕시 뒷골길 27-0,카페/찻집,6075
52,온누리장작구이백운호수점,경기 의왕시 능안길 13-6,외국식,6020
53,열두대문계절쌈밥백운호수점,경기 의왕시 학현로 210-0,한식,5985
54,카페모테이,경기 의왕시 능안길 13-16,카페/찻집,5755
55,둥근상시골집,경기 의왕시 왕송못동로 215-0,한식,5745
56,임학순원주추어탕본점,경기 의왕시 벌모루앞길 3-0,한식,5610
57,영산강민물장어백운호수2호점,경기 의왕시 학현로 272-0,외국식,5539
58,전라도팥바지락칼국수,경기 의왕시 안양판교로 379-0,한식,5483
59,카페막시왕송호수점,경기 의왕시 왕송못동로 280-0,카페/찻집,5152
60,강남면옥백운호수점,경기 의왕시 의일로 15-0,한식,5067
61,전복촌[한식],경기 의왕시 의일로 7-0,한식,5009
62,푼푼,경기 의왕시 왕곡로 236-0,외국식,4976
63,청계흑염소,경기 의왕시 성고개로 27-0,한식,4967
64,이학순베이커리백운호수점,경기 의왕시 학현로 170-23,카페/찻집,4864
65,육전국밥왕송호수점,경기 의왕시 왕송못서길 8-1,한식,4836
66,선비묵집[한식],경기 의왕시 학현로 170-70,한식,4756
67,옛날보리밥집,경기 의왕시 손골길 17-0,한식,4749
68,백운호수장수촌,경기 의왕시 학현로 188-0,한식,4521
69,백운애꽃,경기 의왕시 한직골남로 18-0,한식,4493
70,파라디조,경기 의왕시 왕송못서길 38-0,외국식,4404
71,라따,경기 의왕시 백운로 393-0,외국식,4392
72,산나래한정식[한식],경기 의왕시 능안길 151-0,한식,4305
73,온누리쭈꾸미백운호수점,경기 의왕시 능안길 19-0,외국식,4083
74,에스타시온,경기 의왕시 초평로 201-0,외국식,4029
75,CaffeLotus,경기 의왕시 왕송못서길 80-0,카페/찻집,3944
76,민속두부마을의왕점,경기 의왕시 오봉산길 17-0,한식,3860
77,슬로우그라운드,경기 의왕시 백운로 588-0,카페/찻집,3777
78,장어의 전설,경기 의왕시 백운로 491-0,외국식,3769
79,오리마을본점,경기 의왕시 청계로 137-0,외국식,3688
80,가온길왕송호수본점,경기 의왕시 왕송못서길 149-0,한식,3644
81,명가누룽지백숙,경기 의왕시 학현로 150-0,한식,3639
82,머쉴랭,경기 의왕시 왕송못서길 80-0,외국식,3603
83,대들보정육점식당,경기 의왕시 의일로 130-0,한식,3598
84,백운메밀,경기 의왕시 학현로 259-0,한식,3394
85,농군의집,경기 의왕시 오매기백운산길 54-13,외국식,3332
86,가야금[한식],경기 의왕시 능안길 104-0,한식,3312
87,카페막시백운호수점,경기 의왕시 백운로 502-0,카페/찻집,3208
88,스타벅스의왕내손점,경기 의왕시 내손중앙로 4-0,카페/찻집,3178
89,덕장한우,경기 의왕시 내손순환로 159-0,한식,3173
90,백운커피,경기 의왕시 백운로 583-0,카페/찻집,3157
91,홍익돈까스의왕왕송호수점,경기 의왕시 왕소나무길 23-1,외국식,3103
92,백운장어마을,경기 의왕시 능안길 13-11,외국식,3081
93,굼터,경기 의왕시 원터윗길 16-0,한식,2964
94,약초산,경기 의왕시 교동길 19-0,한식,2926
95,위빌리지,경기 의왕시 백운로 403-0,카페/찻집,2920
96,백운게장,경기 의왕시 학현로 170-29,외국식,2912
97,진부좋은고기,경기 의왕시 청계로 249-0,한식,2853
98,홍다방,경기 의왕시 학현로 258-0,카페/찻집,2795
99,천만애능이백숙,경기 의왕시 오매기가운데말길 7-0,한식,2777
100,라멘구락부,경기 의왕시 계원대학로 28-0,외국식,2708
