기준연월,지역명,검색량(건)
202108,경기도 의왕시 ,288
202109,경기도 의왕시 ,602
202110,경기도 의왕시 ,728
202111,경기도 의왕시 ,584
202112,경기도 의왕시 ,103
202201,경기도 의왕시 ,60
202202,경기도 의왕시 ,40
202203,경기도 의왕시 ,32
202204,경기도 의왕시 ,89
202205,경기도 의왕시 ,181
202206,경기도 의왕시 ,255
202207,경기도 의왕시 ,151
