연령대,남성방문 비율,여성방문 비율
70세 이상,3.7,4.7
60~69세,11.9,12.2
50~59세,14.1,14.6
40~49세,8.7,7.8
30~39세,5.7,4.9
20~29세,4.1,3.4
10~19세,1.7,1.6
