순위,관광지명,주소,분류,외지인 검색 수
1,동훈힐마루CC,경남 창녕군 영산계성로 469-195,육상레저스포츠,37137
2,우포늪,경남 창녕군,자연경관(하천/해양),21357
3,부곡CC,경남 창녕군 온천로 445-0,육상레저스포츠,18603
4,산토끼노래동산,경남 창녕군 이방로 623-0,도시공원,16851
5,부곡하와이(폐장),경남 창녕군 온천중앙로 77-0,복합관광시설,13924
6,우포늪생태관,경남 창녕군 우포늪길 220-0,전시시설,12858
7,우포잠자리나라,경남 창녕군 우포2로 333-0,전시시설,10692
8,부곡온천,경남 창녕군,웰니스관광,10572
9,부곡로얄관광호텔,경남 창녕군 온천중앙로 3-0,호텔,10075
10,삼성온천호텔,경남 창녕군 온천중앙로 12-0,모텔,7787
11,남지체육공원,경남 창녕군,도시공원,7389
12,키즈스테이호텔인부곡,경남 창녕군 온천2길 48-0,호텔,6424
13,부곡스파디움따오기호텔,경남 창녕군 온천중앙로 42-0,호텔,5684
14,화왕산군립공원자하곡매표소,경남 창녕군 자하곡길 10-0,자연공원,4815
15,관룡사,경남 창녕군 화왕산관룡사길 171-0,종교성지,4708
16,크라운호텔,경남 창녕군 온천로 634-13,호텔,4571
17,영산만년교,경남 창녕군 원다리길 42-0,역사유적지,4199
18,창녕낙동강유채축제,경남 창녕군,기타문화관광지,4070
19,컨티뉴호텔,경남 창녕군 대합산업단지로 119-9,호텔,3612
20,K모텔,경남 창녕군 온천2길 20-0,모텔,3583
21,화왕산자연휴양림,경남 창녕군 청간길 128-126,자연공원,3580
22,화왕산SPA호텔,경남 창녕군 온천1길 3-0,호텔,3562
23,우포늪생태체험장,경남 창녕군 우포2로 370-0,전시시설,3383
24,창녕공설시장,경남 창녕군 창녕시장길 66-0,시장,3311
25,화왕산군립공원,경남 창녕군,자연공원,2973
26,호텔레인보우,경남 창녕군 온천중앙로 33-0,호텔,2843
27,연지못,경남 창녕군,자연경관(하천/해양),2550
28,한성호텔,경남 창녕군 온천중앙로 47-0,호텔,2380
29,남지개비리길,경남 창녕군,기타레저스포츠,2285
30,도성암,경남 창녕군 자하곡길 147-0,종교성지,2193
31,창녕우포승마장,경남 창녕군 우포2로 864-0,육상레저스포츠,1938
32,창녕박물관,경남 창녕군 창밀로 34-0,전시시설,1926
33,하이츠호텔,경남 창녕군 남지중앙1길 47-9,모텔,1858
34,그랜드호텔,경남 창녕군 온천2길 40-0,호텔,1728
35,창녕시장,경남 창녕군 창녕대로 10-0,시장,1564
36,이방시장,경남 창녕군 이방대합로 353-0,시장,1563
37,우포출렁다리,경남 창녕군,기타레저스포츠,1435
38,남지시장,경남 창녕군 본동길 4-0,시장,1358
39,우포생태촌,경남 창녕군 우포2로 330-0,호스텔,1333
40,해드림푸드,경남 창녕군 경남대로 4897-41,시장,1250
41,화왕산군립공원옥천매표소,경남 창녕군 계성화왕산로 638-0,기타관광,1112
42,창녕스포츠파크축구장,경남 창녕군,레저스포츠시설,1108
43,옥천계곡,경남 창녕군,자연경관(산),1088
44,토마토호텔,경남 창녕군 남지중앙1길 53-3,모텔,1080
45,신라호텔,경남 창녕군 온천중앙로 19-0,모텔,991
46,법성사,경남 창녕군 계성화왕산로 187-0,종교성지,979
47,창녕교동고분군,경남 창녕군,역사유적지,967
48,가고파호텔,경남 창녕군 온천중앙로 51-0,모텔,928
49,학포수변생태공원,경남 창녕군,도시공원,867
50,창녕석빙고,경남 창녕군,역사유적지,780
51,문도트호텔,경남 창녕군 경남대로 5742-13,모텔,774
52,별숲글램핑,경남 창녕군 구연화길 62-0,캠핑,752
52,허쉬캠프,경남 창녕군 내외동길 11-0,캠핑,752
54,박진전쟁기념관,경남 창녕군 월상길 27-0,전시시설,708
55,합천창녕보인증센터,경남 창녕군,기타레저스포츠,699
56,화왕산억새밭,경남 창녕군,기타관광,678
57,위더스글램핑,경남 창녕군 박진로 627-0,캠핑,624
58,캣츠무인호텔,경남 창녕군 경남대로 5746-0,모텔,621
59,남산근린공원,경남 창녕군,도시공원,613
60,소나무풍경펜션,경남 창녕군 계성화왕산로 161-0,펜션/민박,609
61,남지수변공원,경남 창녕군,도시공원,572
62,에스에스무인호텔,경남 창녕군 미산길 3-50,모텔,553
63,영산시장,경남 창녕군 신영산로 56-0,시장,536
64,이방농협농산물공판장,경남 창녕군 이방로 946-0,시장,504
65,부곡온천르네상스관,경남 창녕군 원앙로 218-0,전시시설,497
66,DW모텔,경남 창녕군 온천2길 27-0,모텔,492
67,RVCAMPPARK,경남 창녕군 우포1대로 285-1,캠핑,479
68,펜션바오,경남 창녕군 원앙로 65-0,펜션/민박,466
69,현대호텔,경남 창녕군 온천중앙로 8-0,호텔,452
70,러브홀릭모텔,경남 창녕군 남지중앙1길 59-6,모텔,449
71,우포힐링빌,경남 창녕군 노동길 32-0,기타숙박,448
72,장척저수지,경남 창녕군,자연경관(하천/해양),445
73,해드림,경남 창녕군 명리공단길 46-0,시장,438
74,약수농원야영장,경남 창녕군 청간길 80-0,펜션/민박,430
75,무심사,경남 창녕군 손실길 62-215,종교성지,426
76,길곡수변생태공원,경남 창녕군,도시공원,422
77,우포5마일펜션,경남 창녕군 우포2로 213-7,펜션/민박,420
78,호텔궁,경남 창녕군 미산길 3-42,모텔,413
79,십이저수지,경남 창녕군,자연경관(하천/해양),390
80,모과아제펜션,경남 창녕군 신전길 166-58,펜션/민박,368
81,창녕남지유채밭,경남 창녕군,기타관광,366
82,창녕스포츠파크야구장,경남 창녕군,레저스포츠시설,364
83,충효사,경남 창녕군 사리길 409-0,종교성지,346
