유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
대구광역시 달성군 , 경상남도 창녕군,13.7,1
경상남도 함안군 , 경상남도 창녕군,11.7,1
경상남도 김해시 , 경상남도 창녕군,7.6,1
경상남도 창원시 의창구 , 경상남도 창녕군,7.4,1
대구광역시 달서구 , 경상남도 창녕군,5.8,1
경상남도 창원시 마산회원구 , 경상남도 창녕군,5.4,1
경상남도 밀양시 , 경상남도 창녕군,4.5,1
경상남도 창원시 성산구 , 경상남도 창녕군,3.7,1
경상남도 창원시 마산합포구 , 경상남도 창녕군,2.7,1
대구광역시 북구 , 경상남도 창녕군,2.4,1
대구광역시 수성구 , 경상남도 창녕군,1.9,1
경상남도 창원시 진해구 , 경상남도 창녕군,1.5,1
대구광역시 동구 , 경상남도 창녕군,1.4,1
부산광역시 강서구 , 경상남도 창녕군,1.4,1
경상남도 합천군 , 경상남도 창녕군,1.3,1
경상남도 양산시 , 경상남도 창녕군,1.3,1
경상남도 의령군 , 경상남도 창녕군,1.3,1
경상남도 진주시 , 경상남도 창녕군,1.3,1
경상북도 구미시 , 경상남도 창녕군,1.1,1
부산광역시 부산진구 , 경상남도 창녕군,1.1,1
 경상남도 창녕군,대구광역시 달성군,20.8,2
 경상남도 창녕군,경상남도 창원시 의창구,9.2,2
 경상남도 창녕군,경상남도 김해시,6.2,2
 경상남도 창녕군,경상남도 함안군,5.4,2
 경상남도 창녕군,경상남도 창원시 마산합포구,5.3,2
 경상남도 창녕군,경상남도 창원시 성산구,4.9,2
 경상남도 창녕군,경상남도 밀양시,4.7,2
 경상남도 창녕군,경상남도 창원시 마산회원구,4.3,2
 경상남도 창녕군,대구광역시 달서구,3.8,2
 경상남도 창녕군,경상남도 창원시 진해구,2.3,2
 경상남도 창녕군,경상남도 거제시,1.8,2
 경상남도 창녕군,경상남도 통영시,1.7,2
 경상남도 창녕군,대구광역시 수성구,1.4,2
 경상남도 창녕군,부산광역시 강서구,1.4,2
 경상남도 창녕군,부산광역시 기장군,1.3,2
 경상남도 창녕군,경상북도 청도군,1.2,2
 경상남도 창녕군,전라남도 여수시,1.2,2
 경상남도 창녕군,경상남도 진주시,1.1,2
 경상남도 창녕군,경상남도 합천군,1.1,2
 경상남도 창녕군,경상남도 사천시,1.0,2
