업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,1.7618295E7
쇼핑업,레저용품쇼핑,1.120454095E9
쇼핑업,대형쇼핑몰,3.28589459E8
쇼핑업,면세점,4435260.0
숙박업,호텔,1.0530289E8
숙박업,기타숙박,2.160253271E9
숙박업,캠핑장/펜션,1.1774E7
식음료업,식음료,1.4459694576E10
여가서비스업,관광유원시설,8597850.0
여가서비스업,골프장,1.1503187877E10
여가서비스업,기타레저,4.09844E7
여가서비스업,문화서비스,4.03333E7
운송업,렌터카,200000.0
