순위,업소명,주소,분류,외지인 검색 수
1,도천진짜순대본점,경남 창녕군 일리새긴길 8-0,한식,6056
2,대중분식당,경남 창녕군 창녕대로 27-0,한식,3717
3,카페귀촌,경남 창녕군 원다리길 8-0,카페/찻집,2643
4,우포명당,경남 창녕군 사지동길 17-0,카페/찻집,2628
5,시래기밥상,경남 창녕군 온천로 63-0,한식,2374
6,오시우연,경남 창녕군 연지길 26-6,카페/찻집,2203
7,갈비만창녕점,경남 창녕군 우포1대로 1606-0,한식,1934
8,산과구름아래,경남 창녕군 자하곡길 25-0,카페/찻집,1871
9,노리,경남 창녕군 노리2길 7-20,카페/찻집,1840
10,양반청국장순두부,경남 창녕군 화왕산로 64-0,한식,1826
11,번지없는주막,경남 창녕군,한식,1712
12,이방식당,경남 창녕군 옥야길 1-0,한식,1598
13,송이네밥상,경남 창녕군 원앙로 116-0,한식,1548
14,사우곰탕,경남 창녕군 우포2로 1138-0,한식,1464
15,삼오식당창녕본점,경남 창녕군 창녕시장길 90-0,한식,1365
16,옥산반점[중식],경남 창녕군 영산계성로 440-0,외국식,1297
17,알리스타케냐커피창녕점,경남 창녕군 향교골목길 28-57,카페/찻집,1288
18,석이네한우뜰,경남 창녕군 영산계성로 490-0,한식,1224
19,송이가,경남 창녕군 계성화왕산로 62-0,한식,1047
20,마루야,경남 창녕군 영산계성로 489-12,한식,1038
21,진곰탕,경남 창녕군 영산계성로 497-0,한식,1024
22,우포한우프라자,경남 창녕군 영산계성로 457-0,한식,987
23,나루,경남 창녕군 낙동로 277-0,외국식,975
24,도천진짜순대창녕점,경남 창녕군 화왕산로 71-0,한식,928
25,우포로와,경남 창녕군 쟁반1길 38-0,외국식,915
26,롯데리아경남남지점,경남 창녕군 문화길 35-4,간이음식,824
27,카페다옴,경남 창녕군 구계로 98-0,카페/찻집,823
28,원오브,경남 창녕군 구례동길 20-29,카페/찻집,816
29,장룡수산,경남 창녕군 토평천길 40-0,외국식,768
30,모다페,경남 창녕군 향교골목길 10-10,카페/찻집,762
31,롯데리아경남창녕,경남 창녕군 명덕로 70-0,간이음식,691
32,장백산생칼국수,경남 창녕군 온천로 338-0,한식,650
33,이디야커피창녕남지점,경남 창녕군 동포옛길 21-44,카페/찻집,648
34,촌티카페,경남 창녕군 남고길 65-0,카페/찻집,643
35,화왕돈까스,경남 창녕군 창밀로 145-0,외국식,636
36,남다른집,경남 창녕군 온천중앙로 32-0,한식,626
37,파리바게뜨경남창녕점,경남 창녕군 종로 39-0,간이음식,599
38,남지학계식육식당,경남 창녕군 남지중앙로 107-0,한식,583
39,도천양어장횟집,경남 창녕군 문화마을1길 55-0,외국식,582
39,창녕대가,경남 창녕군 화왕산로 66-0,한식,582
41,도천통일냉면,경남 창녕군 개울길 29-8,한식,576
42,이디야커피창녕점,경남 창녕군 화왕산로 50-0,카페/찻집,560
43,팔도국밥,경남 창녕군 남지중앙1길 79-6,한식,549
44,들국화보양탕,경남 창녕군 곽천대산로 1-0,한식,504
44,파스쿠찌창녕점,경남 창녕군 화왕산로 134-0,카페/찻집,504
46,초우,경남 창녕군 동포로 45-0,한식,474
47,퍼피&도그애견카페,경남 창녕군 길곡로 137-0,카페/찻집,470
48,수연궁,경남 창녕군 계교1길 11-0,한식,451
49,도리원,경남 창녕군 온천로 103-25,한식,440
50,구계산장,경남 창녕군 구계로 138-0,한식,407
51,현풍닭칼국수남지점,경남 창녕군 남지중앙로 128-0,한식,406
52,물망초횟집,경남 창녕군 남지강변길 112-0,외국식,388
53,파리바게뜨창녕남지점,경남 창녕군 낙동로 494-0,간이음식,384
54,카페마실,경남 창녕군 안마실길 3-0,카페/찻집,365
55,황포냉면,경남 창녕군 시장2길 23-5,한식,362
56,일미석쇠불고기,경남 창녕군 경남대로 5275-0,한식,357
57,삼형제숯불한우,경남 창녕군 십이리2길 41-0,한식,340
58,카페테라스43,경남 창녕군 향교길 43-0,카페/찻집,337
59,현풍닭칼국수창녕점,경남 창녕군 창녕대로 30-1,한식,329
60,북면자연농원창녕점,경남 창녕군 영산계성로 397-5,외국식,312
60,탐진강면사무소남지점,경남 창녕군 낙동로 498-10,한식,312
62,텐퍼센트커피창녕남지점,경남 창녕군 남지중앙1길 71-6,카페/찻집,290
63,영남한우식육식당,경남 창녕군 경남대로 4897-48,한식,288
64,우포랑따오기랑,경남 창녕군 우포늪길 191-0,한식,279
65,마마치[중식],경남 창녕군 구산학포로 283-0,외국식,271
66,송림식육식당,경남 창녕군 로터리길 34-0,한식,269
67,화덕본가,경남 창녕군 남지중앙1길 17-1,한식,263
68,배스킨라빈스경남창녕점,경남 창녕군 창녕대로 18-1,간이음식,250
69,장군식당,경남 창녕군,한식,244
70,남지가야밀면,경남 창녕군 낙동로 498-10,한식,241
71,천안문손짜장[중식],경남 창녕군 남지철교길 4-0,외국식,237
72,로타리식육식당,경남 창녕군 온천로 69-0,한식,213
73,경원해물찜남지점,경남 창녕군 남지중앙1길 71-1,한식,205
74,일신옥,경남 창녕군 서동2길 14-0,외국식,199
75,가현한우생고기전문점,경남 창녕군 경남대로 4897-48,한식,193
76,전통민속쌈밥,경남 창녕군 계성화왕산로 487-0,한식,186
77,용정농원횟집,경남 창녕군 창밀로 684-16,외국식,171
78,미담칼국수,경남 창녕군 말흘5길 15-11,한식,170
78,우단공,경남 창녕군 우포늪길 137-0,한식,170
80,명궁,경남 창녕군 원앙로 98-0,한식,168
81,우포명당,경남 창녕군 사지동길 17-0,간이음식,160
82,창녕우포한우프라자식당,경남 창녕군 우포2로 1200-0,한식,145
82,1953연남옥본점,경남 창녕군 대합산업단지로 119-16,한식,145
84,우포늪식당[한식],경남 창녕군 우포늪길 187-0,한식,141
85,교동짬뽕남지점 [중식],경남 창녕군 남지중앙2길 69-0,외국식,139
85,서리식당,경남 창녕군 서리길 0-0,한식,139
87,신명당오리,경남 창녕군 남포길 12-2,외국식,138
88,1953연남옥창녕점,경남 창녕군 창녕대로 280-0,한식,136
89,일미석쇠불고기,경남 창녕군 경남대로 5344-0,한식,133
90,인교기사식당,경남 창녕군 인교길 7-0,한식,132
91,종로흑돼지국밥,경남 창녕군 온천로 735-0,한식,129
92,창녕한우프라자,경남 창녕군 온천로 99-0,한식,128
93,돈토지왕족발,경남 창녕군 남지중앙1길 10-0,외국식,126
93,부생고기전문점,경남 창녕군 군청길 26-0,한식,126
95,킨커피,경남 창녕군 남지철교길 14-0,카페/찻집,125
96,부곡2509,경남 창녕군 온정청암로 440-0,카페/찻집,124
96,부잣집보쌈,경남 창녕군 유생길 5-0,외국식,124
98,청기와갈치찌개,경남 창녕군 원앙로 118-0,한식,118
99,건양수산[일식],경남 창녕군 광계로 345-17,외국식,115
99,하삼동커피창녕점,경남 창녕군 군청길 26-0,카페/찻집,115
