기준연월,지역명,검색량(건)
202108,경상남도 창녕군 ,800
202109,경상남도 창녕군 ,687
202110,경상남도 창녕군 ,1133
202111,경상남도 창녕군 ,1645
202112,경상남도 창녕군 ,219
202201,경상남도 창녕군 ,215
202202,경상남도 창녕군 ,444
202203,경상남도 창녕군 ,2364
202204,경상남도 창녕군 ,1968
202205,경상남도 창녕군 ,520
202206,경상남도 창녕군 ,613
202207,경상남도 창녕군 ,408
