연령대,남성방문 비율,여성방문 비율
70세 이상,3.8,4.7
60~69세,12.9,7.3
50~59세,14.9,13.1
40~49세,10.3,9.7
30~39세,5.2,5.1
20~29세,4.5,4.0
10~19세,1.7,2.2
