연령대,남성방문 비율,여성방문 비율
70세 이상,6.3,6.1
60~69세,16.6,8.1
50~59세,15.5,11.3
40~49세,9.6,5.9
30~39세,6.0,4.2
20~29세,4.0,3.2
10~19세,1.1,1.0
