동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
32,55,친구,절친,자연경관,해양_공원_바다,부산해양자연사박물관
0,7,,,문화예술,박물관,부산해양자연사박물관
0,3,,,미식,물고기,부산해양자연사박물관
