순위,관광지명,주소,분류,외지인 검색 수
1,대구국제공항,대구 동구 공항로 221-0,교통시설,115050
2,동촌유원지,대구 동구 효동로2길 72-0,복합관광시설,48826
3,팔공산케이블카,대구 동구 팔공산로185길 51-0,기타관광,41299
4,동화사,대구 동구 동화사1길 1-0,종교성지,33831
5,퀸벨호텔,대구 동구 동촌로 200-0,호텔,30405
6,대구메리어트호텔&레지던스,대구 동구,호텔,27113
7,씨네80자동차극장,대구 동구 팔공산로 1184-0,공연시설,24018
8,파계사,대구 동구 파계로 741-0,종교성지,15613
9,봉무공원,대구 동구,도시공원,14229
10,아양아트센터,대구 동구 효동로2길 24-0,기타문화관광지,14175
11,방촌종합시장,대구 동구 동촌로46길 2-0,시장,12922
12,불로전통시장,대구 동구 팔공로26길 9-1,시장,12843
13,동구시장,대구 동구 효목로 8-0,시장,12192
14,팔공CC,대구 동구 팔공산로237길 186-0,육상레저스포츠,10989
15,메가박스대구이시아,대구 동구 팔공로49길 51-0,공연시설,10732
16,평화시장,대구 동구 아양로9길 10-0,시장,10585
17,망우공원,대구 동구,도시공원,8858
18,동대구역광장,대구 동구 동대구로 550-0,도시공원,7555
19,대구아쿠아리움,대구 동구 동부로 149-0,테마공원,7208
20,대구섬유박물관,대구 동구 팔공로 227-0,전시시설,7053
21,수태골,대구 동구,자연경관(산),6899
22,롯데아울렛이시아폴리스점,대구 동구 팔공로49길 16-0,쇼핑몰,6896
23,대구체력단련장,대구 동구,육상레저스포츠,6808
24,롯데시네마율하,대구 동구 안심로 80-0,공연시설,5938
25,JB관광호텔,대구 동구 율암로 162-0,호텔,5763
26,대구메리어트호텔&레지던스,대구 동구 동부로26길 6-0,호텔,5747
27,대구시민안전테마파크,대구 동구 팔공산로 1155-0,테마공원,5552
28,앙코르호텔,대구 동구 이노밸리로 7-0,호텔,5350
29,브라운도트호텔대구동촌유원지점,대구 동구 효동로6길 32-0,호텔,5188
30,CGV대구이시아,대구 동구 팔공로49길 16-0,공연시설,4918
31,인스타호텔,대구 동구 율암로 164-0,호텔,4798
32,반야월종합시장,대구 동구 율하동로 144-0,시장,4533
33,현대시티아울렛대구점,대구 동구 동대구로 454-0,쇼핑몰,4338
34,이스턴호텔,대구 동구 동부로22길 24-0,호텔,4243
35,팔공산온천관광호텔,대구 동구 팔공산로185길 11-0,호텔,4121
36,호텔포레스트701,대구 동구 동부로22길 86-0,모텔,3997
37,효목시장,대구 동구 효동로15길 0-0,시장,3983
38,율하체육공원,대구 동구 금호강변로 278-0,도시공원,3831
39,불로동고분공원,대구 동구,도시공원,3811
40,대한수목원,대구 동구 파계로 446-42,자연공원,3656
41,박주영축구장,대구 동구 금호강변로 278-0,레저스포츠시설,3651
42,롯데아울렛대구율하점,대구 동구 안심로 80-0,쇼핑몰,3507
43,하운드호텔동촌,대구 동구 해동로 208-0,호텔,3189
44,투하트호텔,대구 동구 동부로26길 63-0,모텔,3125
45,대구방짜유기박물관,대구 동구 도장길 29-0,전시시설,3008
46,스테이22앤플레이22호텔,대구 동구 동부로22길 37-0,모텔,2977
47,공항시장,대구 동구 해동로3길 6-0,시장,2923
48,국립대구기상과학관,대구 동구 효동로2길 10-0,전시시설,2901
49,인더호텔,대구 동구 동부로26길 56-0,호텔,2815
50,아마레호텔,대구 동구 율암로 156-15,호텔,2808
51,대구불로동고분군,대구 동구,역사유적지,2803
52,신숭겸장군유적지,대구 동구 신숭겸길 17-0,역사유적지,2784
53,팔공산심천랜드,대구 동구 서촌로 145-0,웰니스관광,2720
54,호텔블랑,대구 동구 동대구로 462-1,모텔,2692
55,칸모텔,대구 동구 신암남로24길 17-14,모텔,2529
56,송라시장,대구 동구 동부로5길 14-0,시장,2405
57,메가박스대구신세계,대구 동구 동부로 149-0,공연시설,2375
58,팔공은가비,대구 동구 용천로 58-0,펜션/민박,2370
59,호텔이노밸리,대구 동구 율암로 156-14,모텔,2344
60,대구도동측백나무숲,대구 동구,역사유적지,2304
61,도림사,대구 동구 인산로 242-0,종교성지,2297
62,비즈니스호텔K,대구 동구 반야월로34길 3-0,모텔,2266
63,점새늪연꽃생태공원,대구 동구,도시공원,2236
64,헤라모텔,대구 동구 신암남로 136-0,모텔,2211
65,무제여관,대구 동구 신암남로 94-0,모텔,2206
66,호텔맥심,대구 동구 동부로22길 80-0,모텔,2076
67,짜라호텔,대구 동구 갓바위로 246-13,모텔,2023
68,동촌유원지오리배선착장,대구 동구 해동로 0-0,복합관광시설,1991
69,골든캐프호텔,대구 동구 율암로 156-28,모텔,1966
70,호텔여기어때동대구1호점,대구 동구 신암남로 132-0,모텔,1919
