순위,관광지명,주소,분류
1,신세계백화점/대구점,대구 동구 동부로 149-0,쇼핑
2,롯데아울렛/이시아폴리스점,대구 동구 팔공로49길 16-0,쇼핑
3,현대시티아울렛/대구점,대구 동구 동대구로 454-0,쇼핑
4,코스트코홀세일/대구혁신도시점,대구 동구 첨단로 10-0,쇼핑
5,동촌유원지,대구 동구 효동로2길 72-0,휴양관광지
6,대구신세계백화점/파미에타운,대구 동구 효신로 88-0,쇼핑
7,롯데마트/대구율하점,대구 동구 안심로 80-0,쇼핑
8,이마트/반야월점,대구 동구 안심로 389-2,쇼핑
9,롯데아울렛/대구율하점,대구 동구 안심로 80-0,쇼핑
10,팔공산케이블카,대구 동구 팔공산로185길 51-0,기타관광지
11,홈플러스/동촌점,대구 동구 동촌로 127-0,쇼핑
12,동화사,대구 동구 동화사1길 1-0,역사관광지
13,대구국제공항,대구 동구 공항로 221-0,기타관광지
14,봉무공원,대구 동구,자연관광지
15,고릴라캠핑/대구점,대구 동구 팔공로68길 6-0,쇼핑
16,씨네80자동차극장,대구 동구 팔공산로 1184-0,공연/행사
17,불로전통시장,대구 동구 팔공로26길 9-1,쇼핑
18,동구시장,대구 동구 효목로 8-0,쇼핑
19,평화시장,대구 동구 아양로9길 10-0,쇼핑
20,방촌종합시장,대구 동구 동촌로46길 2-0,쇼핑
21,아양아트센터,대구 동구 효동로2길 24-0,문화시설
22,파계사,대구 동구 파계로 741-0,역사관광지
23,망우공원,대구 동구,자연관광지
24,대구아쿠아리움,대구 동구 동부로 149-0,휴양관광지
25,메가박스/대구이시아,대구 동구 팔공로49길 51-0,공연/행사
26,대구체력단련장,대구 동구,레포츠(육상/해상/항공)
27,장보고식자재마트/반야월점,대구 동구 안심로53길 12-0,쇼핑
28,불로동고분공원,대구 동구,자연관광지
29,반야월종합시장,대구 동구 율하동로 144-0,쇼핑
30,율하타임스퀘어,대구 동구 안심로16길 47-0,쇼핑
31,대구섬유박물관,대구 동구 팔공로 227-0,문화시설
32,삼성전자서비스/효목센터,대구 동구 화랑로 171-0,쇼핑
33,동대구역광장,대구 동구 동대구로 550-0,자연관광지
