연령대,남성방문 비율,여성방문 비율
70세 이상,3.1,3.1
60~69세,10.1,7.4
50~59세,14.1,9.7
40~49세,8.4,6.3
30~39세,7.1,5.0
20~29세,12.8,4.8
10~19세,3.8,2.7
