동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1065,20487,연인,애인_여친_커플,미식,맛집_카페_떡볶이
1043,3479,친구,친구_베프_룸메,자연경관,바다_밭_계곡
988,3120,기타가족,오빠_패밀리_동생,레포츠/운동,수영장_캠핑_낚시
508,801,학생,중딩_초등학생_초딩,문화예술,노래방_문화공간_갤러리
385,226,부모님,부모님_아버지_어머니,휴식/힐링,나들이_힐링_가을여행
152,144,자녀,아들_딸_워킹맘,역사유적,교회_한옥_다리
136,73,회사동료,대리_동료_직장동료,반려동물,유기견_애견_길고양이
35,12,배우자,신부_신랑_예신,체험,다도체험_수학여행
18,0,싱글,혼자_싱글,,
