유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상북도 영주시 , 경상북도 봉화군,40.8,1
경상북도 안동시 , 경상북도 봉화군,13.6,1
경상북도 울진군 , 경상북도 봉화군,6.2,1
강원도 태백시 , 경상북도 봉화군,3.8,1
경상북도 예천군 , 경상북도 봉화군,2.9,1
충청북도 단양군 , 경상북도 봉화군,2.9,1
강원도 원주시 , 경상북도 봉화군,1.5,1
충청북도 충주시 , 경상북도 봉화군,1.4,1
충청북도 제천시 , 경상북도 봉화군,1.3,1
경상북도 영양군 , 경상북도 봉화군,1.2,1
경상북도 군위군 , 경상북도 봉화군,1.1,1
강원도 영월군 , 경상북도 봉화군,1.1,1
경상북도 의성군 , 경상북도 봉화군,0.9,1
경상북도 구미시 , 경상북도 봉화군,0.9,1
대구광역시 북구 , 경상북도 봉화군,0.8,1
강원도 정선군 , 경상북도 봉화군,0.8,1
강원도 삼척시 , 경상북도 봉화군,0.7,1
경상북도 문경시 , 경상북도 봉화군,0.6,1
경상북도 상주시 , 경상북도 봉화군,0.5,1
대구광역시 달서구 , 경상북도 봉화군,0.5,1
 경상북도 봉화군,경상북도 영주시,41.2,2
 경상북도 봉화군,경상북도 울진군,15.7,2
 경상북도 봉화군,강원도 태백시,10.0,2
 경상북도 봉화군,경상북도 안동시,9.9,2
 경상북도 봉화군,강원도 삼척시,3.0,2
 경상북도 봉화군,강원도 정선군,2.5,2
 경상북도 봉화군,경상북도 예천군,1.9,2
 경상북도 봉화군,충청북도 단양군,1.1,2
 경상북도 봉화군,강원도 영월군,1.0,2
 경상북도 봉화군,충청북도 제천시,0.9,2
 경상북도 봉화군,경상북도 영양군,0.8,2
 경상북도 봉화군,강원도 동해시,0.7,2
 경상북도 봉화군,강원도 강릉시,0.7,2
 경상북도 봉화군,경상북도 문경시,0.7,2
 경상북도 봉화군,경상북도 영덕군,0.6,2
 경상북도 봉화군,대구광역시 북구,0.6,2
 경상북도 봉화군,경상북도 청송군,0.4,2
 경상북도 봉화군,충청북도 충주시,0.3,2
 경상북도 봉화군,경기도 여주시,0.3,2
 경상북도 봉화군,경상북도 포항시 북구,0.3,2
