기준연월,지역명,검색량(건)
202108,경상북도 봉화군 ,502
202109,경상북도 봉화군 ,544
202110,경상북도 봉화군 ,473
202111,경상북도 봉화군 ,656
202112,경상북도 봉화군 ,86
202201,경상북도 봉화군 ,50
202202,경상북도 봉화군 ,14
202203,경상북도 봉화군 ,83
202204,경상북도 봉화군 ,26
202205,경상북도 봉화군 ,292
202206,경상북도 봉화군 ,363
202207,경상북도 봉화군 ,336
