동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
302,1481,연인,애인_커플_여자친구,미식,맛집_바나나_카페
93,663,기타가족,가족_식구_조카,자연경관,정원_계곡_바다
46,344,자녀,아들_딸_청소년,레포츠/운동,낚시_수영장_캠핑
46,206,회사동료,대리_동료_부장,문화예술,노래방_카지노_박물관
32,133,부모님,부모_아버지_어머니,역사유적,묘지_유네스코_초가집
16,24,학생,고딩_대학생_중딩,휴식/힐링,가을여행_나들이_불멍
10,10,배우자,아내_신부_남편,반려동물,유기견_동물_애견
7,6,친구,친구,체험,한옥스테이_도자기체험
6,0,싱글,혼자_싱글,,
