순위,업소명,주소,분류,현지인 검색 수
1,봉화한약우프라자,경북 봉화군 농업인길 47-0,한식,510
2,비진숲,경북 봉화군 예봉로 1573-33,카페/찻집,443
3,인하원,경북 봉화군 유록길 20-0,한식,197
4,카페오로지,경북 봉화군 소천로 1552-0,카페/찻집,101
5,도촌송어회식당,경북 봉화군 마냉이길 48-0,외국식,85
6,솔봉숯불구이전문점,경북 봉화군 미륵골길 2-0,한식,54
7,약수식당,경북 봉화군 진의실길 6-0,한식,52
8,봉화객주,경북 봉화군 문수로 1541-0,카페/찻집,51
9,이디야커피경북봉화점,경북 봉화군 봉화로 1187-0,카페/찻집,41
10,용두식당[한식],경북 봉화군 다덕로 526-4,한식,39
11,파리바게뜨경북봉화점,경북 봉화군 봉화로 1194-0,간이음식,37
12,솔봉이,경북 봉화군 내성천1길 76-1,한식,33
13,고향집식당,경북 봉화군 다덕로 539-0,한식,32
14,산촌식당,경북 봉화군 문수로 2169-1,한식,28
15,동궁회관,경북 봉화군 의양로2길 13-1,한식,25
16,롯데리아경북봉화점,경북 봉화군 신시장1길 5-7,간이음식,23
17,예천가든,경북 봉화군 진의실길 4-1,한식,21
17,청봉숯불구이,경북 봉화군 미륵골길 3-0,한식,21
17,칠보각,경북 봉화군 내성로 96-1,한식,21
20,춘양빵집,경북 봉화군 의양로 74-0,간이음식,18
21,아름드리해물탕,경북 봉화군 소천로 1258-0,한식,17
22,문화정거장,경북 봉화군 청옥로 149-49,카페/찻집,16
22,삼강식당,경북 봉화군 소천로 1259-12,한식,16
24,은하숯불회관,경북 봉화군 내성로 129-0,한식,15
24,장가네매운탕,경북 봉화군 예봉로 2083-0,한식,15
24,봉화진국,경북 봉화군 교촌길 9-28,한식,15
27,구마식당,경북 봉화군 문수로 2436-0,한식,14
27,수정식당,경북 봉화군 문수로 1601-0,한식,14
29,카페솔레,경북 봉화군 녹동1길 2-0,카페/찻집,13
30,봉성숯불갈비,경북 봉화군 봉명로 572-0,한식,12
30,봉화상인회한약우식당,경북 봉화군 신시장길 21-0,한식,12
30,카페홀리가든,경북 봉화군 비나리길 172-57,카페/찻집,12
33,백두미가,경북 봉화군 춘양로 228-0,외국식,10
33,청포도식당,경북 봉화군 광석길 46-31,한식,10
35,희락식당,경북 봉화군 소천로 159-0,한식,9
36,원둔식육식당,경북 봉화군 봉양4길 13-0,한식,8
37,까치소리,경북 봉화군 광석길 38-0,한식,7
37,우돈명가,경북 봉화군 의양로4길 10-0,한식,7
39,대가한정식[한식],경북 봉화군 의양로 58-8,한식,6
39,대풍정식음소,경북 봉화군 청옥로 514-0,한식,6
39,더비글즈,경북 봉화군 문수로 2436-0,카페/찻집,6
39,용궁반점[중식],경북 봉화군 의양로 38-0,외국식,6
39,민가네농장식당,경북 봉화군 갈골길 166-0,한식,6
39,영베이커리,경북 봉화군 1농공단지길 73-0,간이음식,6
45,강순화된장,경북 봉화군 봉명로 4-0,한식,5
45,봉성돼지숯불단지,경북 봉화군 미륵골길 0-0,기타음식,5
45,봉화송이식당[한식],경북 봉화군 봉화로 1069-0,한식,5
45,봉화짬뽕전문점[중식],경북 봉화군 봉화로 988-0,외국식,5
45,춘양각[중식],경북 봉화군 춘양로 989-0,외국식,5
45,천하일미,경북 봉화군 내성로3길 20-2,외국식,5
45,타이짬뽕[중식],경북 봉화군 내성로 29-0,외국식,5
52,산들내식당,경북 봉화군 청량로 1167-0,한식,4
52,산수가든,경북 봉화군 백병길 4-0,한식,4
52,오시오숯불식육식당,경북 봉화군 광석길 46-37,한식,4
52,행운식당,경북 봉화군 다덕로 1075-2,한식,4
52,문수산가든,경북 봉화군 문수로 1542-0,한식,4
52,죽향[중식],경북 봉화군 봉화로 1201-0,외국식,4
52,속세골쉼터,경북 봉화군 청옥로 2152-6,한식,4
52,주실령가든,경북 봉화군 문수로 1629-0,한식,4
60,강변숯불식당,경북 봉화군 석포로1길 50-5,외국식,3
60,금정쉼터식당,경북 봉화군 춘양로 2249-0,한식,3
60,동화닭갈비,경북 봉화군 내성로4길 16-3,외국식,3
60,뚜레쥬르경북봉화,경북 봉화군 봉화로 1144-0,간이음식,3
60,무진가든,경북 봉화군 청옥로 220-0,한식,3
60,산수유길사이로,경북 봉화군 산수유길 202-64,한식,3
60,엄마손식당,경북 봉화군 소천로 1259-46,한식,3
60,뜰가든,경북 봉화군 청옥로 1885-0,한식,3
60,코끼리식당,경북 봉화군 의양로2길 32-0,한식,3
60,자연말이김밥봉화점,경북 봉화군 봉화로 1187-2,간이음식,3
60,스마일명품찹쌀꽈배기봉화점,경북 봉화군 내성로5길 22-18,간이음식,3
60,신흥식당,경북 봉화군 도천길 20-1,한식,3
60,정원가든,경북 봉화군 사미정로 862-20,한식,3
60,풍경하루,경북 봉화군 사미정로 766-0,한식,3
74,곰이랑놀궁리,경북 봉화군 교촌길 44-0,카페/찻집,2
74,봄볕카페,경북 봉화군 춘양로 116-0,카페/찻집,2
74,봉성숯불식육식당,경북 봉화군 봉명로 578-0,한식,2
74,봉화한약우,경북 봉화군 의양로 119-0,한식,2
74,빵굽는고양이,경북 봉화군 봉명로 566-0,카페/찻집,2
74,산장식당,경북 봉화군 오전약수탕길 26-0,한식,2
74,산타육칼,경북 봉화군 분천2길 8-1,한식,2
74,소선정,경북 봉화군 교촌1길 14-0,한식,2
74,수진기사식당,경북 봉화군 춘양로 988-0,한식,2
74,영점식당,경북 봉화군 내성로1길 66-1,한식,2
74,희망정,경북 봉화군 봉명로 564-0,한식,2
74,카페청량산두들마을가,경북 봉화군 청량산길 117-97,카페/찻집,2
74,참새골가든,경북 봉화군 참새골길 402-0,한식,2
74,오복식당,경북 봉화군 다덕로 855-0,한식,2
74,봉화상인회한우식육식당,경북 봉화군 신시장길 21-0,한식,2
89,백년인연,경북 봉화군 시거리길 6-0,카페/찻집,1
89,봉화본가,경북 봉화군 내성천1길 60-0,한식,1
89,산타마을조고집,경북 봉화군 분천길 44-0,한식,1
89,삼삼오오숯불식당,경북 봉화군 내성로3길 12-1,한식,1
89,상봉숯불갈비,경북 봉화군 옥마로 5-0,한식,1
89,서벽수목원가든,경북 봉화군 춘양로 1435-0,한식,1
89,양마니명동찌개마을봉화점,경북 봉화군 내성로1길 51-0,한식,1
89,청해해물찜,경북 봉화군 내성로1길 63-0,한식,1
89,강원반점[중식],경북 봉화군 봉화로 1147-13,외국식,1
89,창운식육식당,경북 봉화군 내성로 68-0,기타음식,1
89,청진식당,경북 봉화군 오전약수탕길 0-0,한식,1
89,화성다방,경북 봉화군 소천로 1268-0,카페/찻집,1
