연령대,남성방문 비율,여성방문 비율
70세 이상,1.1,1.3
60~69세,3.6,5.1
50~59세,6.6,10.0
40~49세,7.7,9.3
30~39세,9.6,11.0
20~29세,9.8,16.6
10~19세,2.8,4.4
