연령대,남성방문 비율,여성방문 비율
70세 이상,2.4,2.0
60~69세,6.7,6.6
50~59세,9.4,11.2
40~49세,8.0,8.1
30~39세,7.3,8.4
20~29세,10.5,11.2
10~19세,3.7,3.5
