동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
91,1561,기타가족,가족_오빠_엄마,자연경관,바다_바닷가_산책로,해동용궁사(부산)
17,520,부모님,부모님_할머니_아빠,미식,떡볶이_차_볶음밥,해동용궁사(부산)
10,108,배우자,남편,역사유적,성당_다리_사찰,해동용궁사(부산)
8,21,연인,커플_남자친구,휴식/힐링,힐링_나들이_요트투어,해동용궁사(부산)
8,11,친구,지인_친구,레포츠/운동,서핑_놀이시설_수영장,해동용궁사(부산)
6,2,자녀,딸_아들,문화예술,광장,해동용궁사(부산)
