동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1759,21595,자녀,딸_아들_학생,미식,맛집_맥주_차
1238,9539,기타가족,오빠_언니_패밀리,자연경관,공원_바다_갯벌
1208,1106,친구,친구_지인_남사친,문화예술,영화관_동물원_공장
375,784,배우자,남편_아내_와이프,휴식/힐링,나들이_호캉스_힐링
338,515,연인,커플_남자친구_애인,레포츠/운동,골프연습장_수영장_골프장
327,276,회사동료,대리_직원_차장,역사유적,한옥마을_유네스코_한옥
128,84,부모님,부모님_아버지_할머니,반려동물,애견_동물_펫
120,2,학생,중학생_대학생_초등학생,체험,수학여행
8,0,싱글,혼자_싱글,,
