유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
인천광역시 남동구 , 인천광역시 연수구,23.8,1
인천광역시 미추홀구 , 인천광역시 연수구,15.6,1
인천광역시 중구 , 인천광역시 연수구,9.8,1
경기도 시흥시 , 인천광역시 연수구,7.7,1
인천광역시 서구 , 인천광역시 연수구,6.0,1
인천광역시 부평구 , 인천광역시 연수구,4.7,1
경기도 부천시 , 인천광역시 연수구,3.6,1
인천광역시 계양구 , 인천광역시 연수구,1.9,1
경기도 안산시 단원구 , 인천광역시 연수구,1.6,1
경기도 김포시 , 인천광역시 연수구,1.3,1
인천광역시 동구 , 인천광역시 연수구,1.2,1
경기도 화성시 , 인천광역시 연수구,1.2,1
경기도 광명시 , 인천광역시 연수구,1.2,1
서울특별시 강남구 , 인천광역시 연수구,0.9,1
서울특별시 강서구 , 인천광역시 연수구,0.9,1
경기도 안산시 상록구 , 인천광역시 연수구,0.8,1
서울특별시 서초구 , 인천광역시 연수구,0.8,1
서울특별시 영등포구 , 인천광역시 연수구,0.8,1
서울특별시 구로구 , 인천광역시 연수구,0.7,1
서울특별시 양천구 , 인천광역시 연수구,0.7,1
 인천광역시 연수구,인천광역시 남동구,20.1,2
 인천광역시 연수구,인천광역시 중구,16.3,2
 인천광역시 연수구,인천광역시 미추홀구,11.9,2
 인천광역시 연수구,경기도 시흥시,7.9,2
 인천광역시 연수구,인천광역시 서구,4.8,2
 인천광역시 연수구,인천광역시 부평구,3.2,2
 인천광역시 연수구,경기도 부천시,2.9,2
 인천광역시 연수구,경기도 광명시,2.0,2
 인천광역시 연수구,서울특별시 강남구,1.8,2
 인천광역시 연수구,경기도 김포시,1.6,2
 인천광역시 연수구,경기도 안산시 단원구,1.4,2
 인천광역시 연수구,인천광역시 계양구,1.1,2
 인천광역시 연수구,인천광역시 강화군,1.1,2
 인천광역시 연수구,서울특별시 강서구,1.1,2
 인천광역시 연수구,서울특별시 영등포구,1.0,2
 인천광역시 연수구,경기도 파주시,0.9,2
 인천광역시 연수구,경기도 화성시,0.9,2
 인천광역시 연수구,서울특별시 서초구,0.9,2
 인천광역시 연수구,서울특별시 중구,0.8,2
 인천광역시 연수구,인천광역시 동구,0.7,2
