연령대,남성방문 비율,여성방문 비율
70세 이상,2.4,2.4
60~69세,5.0,5.2
50~59세,8.3,6.4
40~49세,11.4,7.7
30~39세,14.2,11.8
20~29세,9.6,13.0
10~19세,1.2,1.2
