연령대,남성방문 비율,여성방문 비율
70세 이상,2.0,2.4
60~69세,4.0,5.0
50~59세,7.3,7.9
40~49세,8.7,8.4
30~39세,11.0,11.9
20~29세,8.7,16.7
10~19세,2.7,2.9
