연령대,남성방문 비율,여성방문 비율
70세 이상,7.0,4.4
60~69세,8.3,6.7
50~59세,14.1,12.5
40~49세,10.9,9.0
30~39세,3.2,4.4
20~29세,6.8,3.9
10~19세,3.7,4.4
