연령대,남성방문 비율,여성방문 비율
70세 이상,3.2,2.1
60~69세,13.5,9.1
50~59세,14.9,13.2
40~49세,10.5,7.6
30~39세,8.4,6.2
20~29세,4.2,4.0
10~19세,1.1,1.1
