동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
21,905,친구,친구,미식,굴_맛집_칼국수,보령천북굴단지
20,147,기타가족,엄마_동생_언니,자연경관,바다_전망대_공원,보령천북굴단지
2,10,부모님,아빠,반려동물,애견_동물_반려동물,보령천북굴단지
1,8,배우자,남편,역사유적,정자_한옥,보령천북굴단지
1,5,자녀,딸,문화예술,공장_박물관_도서관,보령천북굴단지
1,4,회사동료,직원,휴식/힐링,힐링여행_힐링,보령천북굴단지
0,3,,,레포츠/운동,낚시_캠핑,보령천북굴단지
