연령대,남성방문 비율,여성방문 비율
70세 이상,3.9,1.6
60~69세,10.9,6.4
50~59세,12.5,14.8
40~49세,10.4,6.9
30~39세,8.9,11.6
20~29세,3.5,3.8
10~19세,1.9,1.3
