연령대,남성방문 비율,여성방문 비율
70세 이상,0.6,0.5
60~69세,3.8,1.8
50~59세,10.4,5.0
40~49세,14.2,6.4
30~39세,14.4,7.1
20~29세,15.2,10.7
10~19세,6.3,3.2
