기준연월,지역명,검색량(건)
202108,전라북도 순창군 ,477
202109,전라북도 순창군 ,446
202110,전라북도 순창군 ,526
202111,전라북도 순창군 ,835
202112,전라북도 순창군 ,37
202201,전라북도 순창군 ,74
202202,전라북도 순창군 ,90
202203,전라북도 순창군 ,69
202204,전라북도 순창군 ,32
202205,전라북도 순창군 ,357
202206,전라북도 순창군 ,516
202207,전라북도 순창군 ,305
