순위,업소명,주소,분류,합산 검색 수
1,베르자르당,전북 순창군 가잠로 8-0,카페/찻집,5959
2,화양연화,전북 순창군 경천로 91-0,카페/찻집,5480
3,원조옥천골한정식[한식],전북 순창군 경천1로 78-0,한식,5125
4,화탄매운탕,전북 순창군 화탄길 1-0,한식,4777
5,새집식당[한식],전북 순창군 순창6길 5-1,한식,3411
6,민속집[한식],전북 순창군 순창8길 5-1,한식,2204
7,2대째순대,전북 순창군 남계로 52-0,한식,1791
8,향가산장,전북 순창군 향가로 574-45,한식,1623
9,순창맛집,전북 순창군 민속마을길 6-3,한식,1367
10,롯데리아순창DT점,전북 순창군 순창로 164-0,간이음식,1319
11,산경,전북 순창군 창덕로 353-0,한식,1254
12,물통골한우마을,전북 순창군 순창로 137-0,한식,1083
13,카페오늘,전북 순창군 경천1로 34-0,카페/찻집,1038
14,진도식당,전북 순창군 구림로 474-0,한식,1010
15,미소식당,전북 순창군 장류로 290-0,한식,972
16,함양식당,전북 순창군 구림로 472-0,한식,923
17,돈까스클라스,전북 순창군 금산로 8-15,외국식,878
18,돌담집,전북 순창군 순창1길 25-6,한식,862
19,이디야커피순창점,전북 순창군 순창로 211-0,카페/찻집,803
20,해물나라낙지,전북 순창군 남계로 74-0,외국식,760
20,화덕갈비순창점,전북 순창군 순창로 167-0,한식,760
22,파리바게뜨전북순창점,전북 순창군 장류로 349-0,간이음식,676
23,창림동 두부마을,전북 순창군 장류로 358-5,한식,648
24,카페자연다울수록,전북 순창군 신촌길 71-10,카페/찻집,609
25,늘식당,전북 순창군 가인로 638-0,한식,607
26,뜨란채,전북 순창군 강천로 664-26,한식,585
27,유등숯불돼지갈비,전북 순창군 유등로 59-0,한식,567
28,대궁,전북 순창군 순창5길 20-0,한식,541
29,옥천면옥,전북 순창군 순창2길 6-0,한식,532
30,구름카페,전북 순창군 마계길 22-8,카페/찻집,500
31,구룡가든,전북 순창군 강천로 124-0,한식,476
32,산솔,전북 순창군 강천산길 86-0,카페/찻집,357
33,순흥즉석순두부가든,전북 순창군 장류로 77-0,한식,353
34,꾸네오,전북 순창군 매우1길 27-1,한식,323
35,백야촌,전북 순창군 담순로 889-13,한식,318
36,행가리매운탕,전북 순창군 향가로 583-43,한식,297
37,가마솥,전북 순창군 순창로 205-9,한식,290
38,배스킨라빈스전북순창점,전북 순창군 장류로 372-0,간이음식,271
39,그대로그렇게,전북 순창군 용전길 5-3,카페/찻집,265
40,연다라전통순대,전북 순창군 남계로 52-0,한식,253
41,명가원,전북 순창군 담순로 951-57,한식,238
42,탄금정,전북 순창군 탄금길 1-4,한식,221
43,순창예찬,전북 순창군 민속마을길 55-0,한식,214
44,만리장성[중식],전북 순창군 순창로 80-0,외국식,210
45,중앙회관,전북 순창군 순창로 205-1,한식,198
46,장구목가든,전북 순창군 장군목길 706-4,한식,192
47,현대옥순창점,전북 순창군 순창6길 48-0,한식,185
48,남원집,전북 순창군 순창5길 12-1,한식,171
49,늘,전북 순창군 순창5길 10-5,한식,165
50,춘화루,전북 순창군 추령로 1163-0,외국식,159
51,동명카츠순창점,전북 순창군 순창로 265-29,외국식,151
52,칠보식당,전북 순창군 옥천로 13-6,한식,145
53,순창흑염소고을[한식],전북 순창군 강천로 111-0,한식,125
54,해솔,전북 순창군 순창7길 14-0,한식,112
55,카페제이,전북 순창군 순창로 137-0,카페/찻집,105
56,슬기로운짬뽕집[중식],전북 순창군 장류로 399-0,외국식,102
57,동우횟집,전북 순창군 순창5길 21-0,외국식,101
58,본때감자탕,전북 순창군 순창11길 8-3,한식,96
59,방랑싸롱,전북 순창군 장류로 226-0,카페/찻집,95
60,홍가면옥순창본점,전북 순창군 순창7길 12-16,한식,93
61,다미식당,전북 순창군 옥천로 34-0,외국식,92
61,양스김밥순창점,전북 순창군 장류로 354-0,간이음식,92
61,황금코다리순창점,전북 순창군 순창11길 31-16,한식,92
64,체계산멧돼지식당,전북 순창군 적성로 123-0,한식,76
65,메밀꽃필무렵,전북 순창군,카페/찻집,74
66,코코앤카카,전북 순창군 순창로 225-0,카페/찻집,72
67,봉깨순대,전북 순창군 남계로 58-0,한식,68
68,장군목 토종가든,전북 순창군 장군목길 686-1,한식,66
69,모아식당,전북 순창군 순창11길 18-4,한식,63
