순위,업소명,주소,분류,외지인 검색 수
1,베르자르당,전북 순창군 가잠로 8-0,카페/찻집,5720
2,화양연화,전북 순창군 경천로 91-0,카페/찻집,5396
3,원조옥천골한정식[한식],전북 순창군 경천1로 78-0,한식,4957
4,화탄매운탕,전북 순창군 화탄길 1-0,한식,4518
5,새집식당[한식],전북 순창군 순창6길 5-1,한식,3301
6,민속집[한식],전북 순창군 순창8길 5-1,한식,2139
7,2대째순대,전북 순창군 남계로 52-0,한식,1710
8,향가산장,전북 순창군 향가로 574-45,한식,1513
9,순창맛집,전북 순창군 민속마을길 6-3,한식,1321
10,산경,전북 순창군 창덕로 353-0,한식,1191
11,롯데리아순창DT점,전북 순창군 순창로 164-0,간이음식,1189
12,카페오늘,전북 순창군 경천1로 34-0,카페/찻집,983
13,물통골한우마을,전북 순창군 순창로 137-0,한식,965
14,진도식당,전북 순창군 구림로 474-0,한식,948
15,미소식당,전북 순창군 장류로 290-0,한식,895
16,함양식당,전북 순창군 구림로 472-0,한식,887
17,돈까스클라스,전북 순창군 금산로 8-15,외국식,805
18,돌담집,전북 순창군 순창1길 25-6,한식,801
19,해물나라낙지,전북 순창군 남계로 74-0,외국식,716
20,화덕갈비순창점,전북 순창군 순창로 167-0,한식,715
21,이디야커피순창점,전북 순창군 순창로 211-0,카페/찻집,710
22,파리바게뜨전북순창점,전북 순창군 장류로 349-0,간이음식,629
23,창림동 두부마을,전북 순창군 장류로 358-5,한식,623
24,카페자연다울수록,전북 순창군 신촌길 71-10,카페/찻집,579
25,뜨란채,전북 순창군 강천로 664-26,한식,559
26,유등숯불돼지갈비,전북 순창군 유등로 59-0,한식,545
27,늘식당,전북 순창군 가인로 638-0,한식,535
28,옥천면옥,전북 순창군 순창2길 6-0,한식,496
29,구름카페,전북 순창군 마계길 22-8,카페/찻집,487
30,대궁,전북 순창군 순창5길 20-0,한식,483
31,구룡가든,전북 순창군 강천로 124-0,한식,431
32,산솔,전북 순창군 강천산길 86-0,카페/찻집,342
33,순흥즉석순두부가든,전북 순창군 장류로 77-0,한식,339
34,꾸네오,전북 순창군 매우1길 27-1,한식,310
35,행가리매운탕,전북 순창군 향가로 583-43,한식,286
36,백야촌,전북 순창군 담순로 889-13,한식,267
37,가마솥,전북 순창군 순창로 205-9,한식,262
38,그대로그렇게,전북 순창군 용전길 5-3,카페/찻집,251
39,연다라전통순대,전북 순창군 남계로 52-0,한식,240
40,배스킨라빈스전북순창점,전북 순창군 장류로 372-0,간이음식,230
41,명가원,전북 순창군 담순로 951-57,한식,224
42,순창예찬,전북 순창군 민속마을길 55-0,한식,207
43,탄금정,전북 순창군 탄금길 1-4,한식,197
