순위,업소명,주소,분류,현지인 검색 수
1,화탄매운탕,전북 순창군 화탄길 1-0,한식,259
2,베르자르당,전북 순창군 가잠로 8-0,카페/찻집,239
3,원조옥천골한정식[한식],전북 순창군 경천1로 78-0,한식,168
4,롯데리아순창DT점,전북 순창군 순창로 164-0,간이음식,130
5,물통골한우마을,전북 순창군 순창로 137-0,한식,118
6,새집식당[한식],전북 순창군 순창6길 5-1,한식,110
6,향가산장,전북 순창군 향가로 574-45,한식,110
8,이디야커피순창점,전북 순창군 순창로 211-0,카페/찻집,93
9,화양연화,전북 순창군 경천로 91-0,카페/찻집,84
10,2대째순대,전북 순창군 남계로 52-0,한식,81
11,미소식당,전북 순창군 장류로 290-0,한식,77
12,돈까스클라스,전북 순창군 금산로 8-15,외국식,73
13,늘식당,전북 순창군 가인로 638-0,한식,72
14,민속집[한식],전북 순창군 순창8길 5-1,한식,65
15,산경,전북 순창군 창덕로 353-0,한식,63
16,진도식당,전북 순창군 구림로 474-0,한식,62
17,돌담집,전북 순창군 순창1길 25-6,한식,61
18,대궁,전북 순창군 순창5길 20-0,한식,58
18,해솔,전북 순창군 순창7길 14-0,한식,58
20,카페오늘,전북 순창군 경천1로 34-0,카페/찻집,55
21,백야촌,전북 순창군 담순로 889-13,한식,51
22,파리바게뜨전북순창점,전북 순창군 장류로 349-0,간이음식,47
23,순창맛집,전북 순창군 민속마을길 6-3,한식,46
24,구룡가든,전북 순창군 강천로 124-0,한식,45
24,화덕갈비순창점,전북 순창군 순창로 167-0,한식,45
26,해물나라낙지,전북 순창군 남계로 74-0,외국식,44
27,배스킨라빈스전북순창점,전북 순창군 장류로 372-0,간이음식,41
28,옥천면옥,전북 순창군 순창2길 6-0,한식,36
28,함양식당,전북 순창군 구림로 472-0,한식,36
30,동명카츠순창점,전북 순창군 순창로 265-29,외국식,32
31,카페자연다울수록,전북 순창군 신촌길 71-10,카페/찻집,30
32,가마솥,전북 순창군 순창로 205-9,한식,28
33,뜨란채,전북 순창군 강천로 664-26,한식,26
34,창림동 두부마을,전북 순창군 장류로 358-5,한식,25
35,탄금정,전북 순창군 탄금길 1-4,한식,24
36,유등숯불돼지갈비,전북 순창군 유등로 59-0,한식,22
37,만리장성[중식],전북 순창군 순창로 80-0,외국식,19
37,장구목가든,전북 순창군 장군목길 706-4,한식,19
39,현대옥순창점,전북 순창군 순창6길 48-0,한식,18
40,태향가든,전북 순창군 가인로 658-0,한식,15
40,산솔,전북 순창군 강천산길 86-0,카페/찻집,15
42,그대로그렇게,전북 순창군 용전길 5-3,카페/찻집,14
42,남원집,전북 순창군 순창5길 12-1,한식,14
42,다미식당,전북 순창군 옥천로 34-0,외국식,14
42,명가원,전북 순창군 담순로 951-57,한식,14
42,순흥즉석순두부가든,전북 순창군 장류로 77-0,한식,14
