유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
전라남도 담양군 , 전라북도 순창군,13.4,1
광주광역시 북구 , 전라북도 순창군,9.8,1
전라북도 남원시 , 전라북도 순창군,8.7,1
전라북도 임실군 , 전라북도 순창군,8.1,1
전라북도 전주시 완산구 , 전라북도 순창군,6.6,1
광주광역시 광산구 , 전라북도 순창군,6.3,1
전라남도 곡성군 , 전라북도 순창군,6.2,1
광주광역시 서구 , 전라북도 순창군,4.9,1
전라북도 정읍시 , 전라북도 순창군,4.0,1
전라북도 전주시 덕진구 , 전라북도 순창군,3.6,1
전라북도 완주군 , 전라북도 순창군,3.1,1
광주광역시 남구 , 전라북도 순창군,2.6,1
광주광역시 동구 , 전라북도 순창군,1.9,1
전라북도 익산시 , 전라북도 순창군,1.8,1
전라남도 순천시 , 전라북도 순창군,1.7,1
전라남도 장성군 , 전라북도 순창군,1.3,1
전라북도 군산시 , 전라북도 순창군,1.0,1
전라남도 구례군 , 전라북도 순창군,0.9,1
충청남도 공주시 , 전라북도 순창군,0.8,1
전라남도 여수시 , 전라북도 순창군,0.8,1
 전라북도 순창군,전라남도 담양군,26.7,2
 전라북도 순창군,전라북도 남원시,10.7,2
 전라북도 순창군,전라남도 곡성군,5.8,2
 전라북도 순창군,전라북도 전주시 완산구,5.7,2
 전라북도 순창군,전라북도 정읍시,5.6,2
 전라북도 순창군,광주광역시 북구,5.0,2
 전라북도 순창군,전라북도 임실군,4.7,2
 전라북도 순창군,광주광역시 광산구,4.5,2
 전라북도 순창군,광주광역시 서구,4.0,2
 전라북도 순창군,전라북도 전주시 덕진구,2.4,2
 전라북도 순창군,전라남도 장성군,2.1,2
 전라북도 순창군,전라남도 구례군,2.0,2
 전라북도 순창군,전라북도 완주군,1.6,2
 전라북도 순창군,전라북도 고창군,1.6,2
 전라북도 순창군,광주광역시 동구,1.5,2
 전라북도 순창군,광주광역시 남구,1.3,2
 전라북도 순창군,전라남도 목포시,1.0,2
 전라북도 순창군,전라남도 화순군,0.9,2
 전라북도 순창군,전라남도 순천시,0.9,2
 전라북도 순창군,전라북도 부안군,0.9,2
