연령대,남성방문 비율,여성방문 비율
70세 이상,5.1,5.0
60~69세,13.7,13.4
50~59세,11.7,10.5
40~49세,7.6,7.0
30~39세,6.7,5.8
20~29세,3.2,3.3
10~19세,3.0,2.5
