기준연월,방문비율
20220811,75.8
20220812,75.8
20220813,87.9
20220814,87.3
20220815,53.8
20220816,75.2
20220817,75.8
20220818,57.8
20220819,44.5
20220820,63.0
20220821,34.7
20220822,13.9
20220823,52.1
20220824,71.1
20220825,52.1
20220826,55.5
20220827,63.6
20220828,30.1
20220829,13.3
20220830,31.8
20220831,29.5
20220901,27.2
20220902,39.3
20220903,34.1
20220904,2.9
20220905,4.0
20220906,34.1
20220907,56.7
20220908,57.8
20220909,63.6
20220910,120.3
20220911,49.7
20220912,75.2
20220913,67.1
20220914,77.5
20220915,68.2
20220916,101.8
20220917,100.1
20220918,56.7
20220919,36.4
20220920,73.5
20220921,74.0
20220922,85.0
20220923,70.0
20220924,94.9
20220925,57.8
20220926,16.8
20220927,59.6
20220928,55.5
20220929,75.2
20220930,70.0
20221001,49.7
20221002,15.6
20221003,53.2
20221004,37.0
20221005,39.3
20221006,47.4
20221007,74.0
20221008,42.8
20221009,35.3
20221010,129.0
20221011,76.9
20221012,81.0
20221013,86.2
20221014,105.8
20221015,83.3
20221016,37.0
20221017,37.0
20221018,91.4
20221019,82.7
20221020,85.6
20221021,98.9
20221022,90.8
20221023,62.5
20221024,26.0
20221025,71.7
20221026,70.6
20221027,91.4
20221028,94.3
20221029,86.2
20221030,34.7
20221031,5.8
20221101,39.3
20221102,41.1
20221103,49.2
20221104,57.8
20221105,164.3
20221106,92.0
20221107,31.2
20221108,59.0
